day,time,tempC,windspeedKmph,weatherDesc,humidity,visibility
2019-12-18,17,29,10,Sunny,62,10
2019-12-18,18,27,11,Clear,67,10
2019-12-18,19,27,11,Clear,67,10
2019-12-18,20,27,11,Clear,68,10
2019-12-18,21,26,11,Clear,68,10
2019-12-18,22,26,10,Clear,70,10
2019-12-18,23,26,9,Clear,71,10
2019-12-19,0,26,8,Clear,72,10
2019-12-19,1,25,7,Clear,74,10
2019-12-19,2,25,7,Clear,75,10
2019-12-19,3,25,6,Clear,77,10
2019-12-19,4,25,6,Clear,77,10
2019-12-19,5,25,6,Clear,78,10
2019-12-19,6,25,6,Sunny,78,10
2019-12-19,7,27,7,Sunny,70,10
2019-12-19,8,29,7,Sunny,62,10
2019-12-19,9,30,8,Sunny,54,10
2019-12-19,10,31,8,Sunny,52,10
2019-12-19,11,32,8,Cloudy,50,10
2019-12-19,12,33,8,Cloudy,48,10
2019-12-19,13,32,8,Cloudy,50,10
2019-12-19,14,32,8,Partly cloudy,52,10
2019-12-19,15,31,8,Partly cloudy,55,10
2019-12-19,16,30,9,Partly cloudy,61,10
2019-12-19,17,28,11,Cloudy,67,10
2019-12-19,18,26,13,Cloudy,74,10
2019-12-19,19,26,13,Cloudy,74,10
2019-12-19,20,25,13,Cloudy,74,10
2019-12-19,21,25,14,Cloudy,74,10
2019-12-19,22,25,12,Cloudy,75,10
2019-12-19,23,25,10,Partly cloudy,76,10
2019-12-20,0,25,9,Partly cloudy,77,10
2019-12-20,1,24,8,Partly cloudy,79,10
2019-12-20,2,24,7,Cloudy,81,10
2019-12-20,3,24,6,Cloudy,83,10
2019-12-20,4,24,6,Cloudy,83,10
2019-12-20,5,24,7,Partly cloudy,84,10
2019-12-20,6,24,7,Partly cloudy,84,10
2019-12-20,7,26,7,Partly cloudy,76,10
2019-12-20,8,28,7,Sunny,68,10
2019-12-20,9,30,7,Sunny,60,10
2019-12-20,10,31,6,Sunny,56,10
2019-12-20,11,32,6,Partly cloudy,52,10
2019-12-20,12,34,5,Partly cloudy,48,10
2019-12-20,13,33,6,Partly cloudy,50,10
2019-12-20,14,33,7,Sunny,52,10
2019-12-20,15,32,8,Sunny,54,10
2019-12-20,16,30,9,Sunny,59,10
2019-12-20,17,28,11,Sunny,64,10
2019-12-20,18,26,12,Clear,70,10
2019-12-20,19,26,12,Clear,71,10
2019-12-20,20,26,12,Partly cloudy,72,10
2019-12-20,21,25,12,Partly cloudy,73,10
2019-12-20,22,25,11,Partly cloudy,74,10
2019-12-20,23,25,9,Clear,75,10
2019-12-21,0,25,8,Clear,75,10
2019-12-21,1,24,8,Clear,77,10
2019-12-21,2,24,7,Clear,78,10
2019-12-21,3,24,7,Clear,79,10
2019-12-21,4,24,8,Clear,79,10
2019-12-21,5,24,8,Clear,79,10
2019-12-21,6,24,9,Sunny,79,10
2019-12-21,7,26,9,Sunny,72,10
2019-12-21,8,28,10,Sunny,64,10
2019-12-21,9,30,11,Sunny,57,10
2019-12-21,10,31,11,Sunny,55,10
2019-12-21,11,31,10,Partly cloudy,53,10
2019-12-21,12,32,9,Partly cloudy,51,10
2019-12-21,13,32,8,Partly cloudy,51,10
2019-12-21,14,33,6,Sunny,51,10
2019-12-21,15,33,4,Sunny,51,10
2019-12-21,16,31,6,Sunny,58,10
2019-12-21,17,29,8,Sunny,66,10
2019-12-21,18,27,10,Clear,73,10
2019-12-21,19,26,11,Clear,75,10
2019-12-21,20,26,12,Clear,76,10
2019-12-21,21,25,13,Clear,78,10
2019-12-21,22,25,11,Clear,79,10
2019-12-21,23,25,10,Clear,80,10
2019-12-22,0,25,9,Clear,82,10
2019-12-22,1,24,7,Clear,83,10
2019-12-22,2,24,6,Clear,85,10
2019-12-22,3,24,4,Clear,87,10
2019-12-22,4,24,5,Clear,86,10
2019-12-22,5,24,5,Clear,85,10
2019-12-22,6,24,6,Sunny,84,10
2019-12-22,7,26,6,Sunny,75,10
2019-12-22,8,29,6,Sunny,66,10
2019-12-22,9,31,6,Sunny,58,10
2019-12-22,10,32,7,Sunny,54,10
2019-12-22,11,32,7,Partly cloudy,51,10
2019-12-22,12,33,8,Partly cloudy,48,10
2019-12-22,13,32,6,Partly cloudy,51,10
2019-12-22,14,32,5,Sunny,53,10
2019-12-22,15,31,4,Sunny,56,10
2019-12-22,16,30,6,Sunny,63,10
2019-12-22,17,28,8,Sunny,69,10
2019-12-22,18,26,10,Clear,76,10
2019-12-22,19,26,11,Clear,77,10
2019-12-22,20,25,12,Clear,78,10
2019-12-22,21,25,13,Clear,79,10
2019-12-22,22,25,12,Clear,81,10
2019-12-22,23,24,10,Partly cloudy,82,10
2019-12-23,0,24,9,Partly cloudy,84,10
2019-12-23,1,24,7,Partly cloudy,85,10
2019-12-23,2,24,5,Partly cloudy,86,10
2019-12-23,3,23,4,Partly cloudy,87,10
2019-12-23,4,23,4,Partly cloudy,87,10
2019-12-23,5,24,5,Clear,86,10
2019-12-23,6,24,5,Sunny,86,10
2019-12-23,7,26,6,Sunny,77,10
2019-12-23,8,28,6,Partly cloudy,69,10
2019-12-23,9,30,7,Partly cloudy,61,10
2019-12-23,10,31,7,Partly cloudy,58,10
2019-12-23,11,31,7,Cloudy,55,10
2019-12-23,12,32,7,Cloudy,51,10
2019-12-23,13,32,7,Cloudy,52,10
2019-12-23,14,32,6,Partly cloudy,52,10
2019-12-23,15,32,6,Partly cloudy,52,10
2019-12-23,16,30,8,Partly cloudy,60,10
2019-12-23,17,28,9,Sunny,68,10
2019-12-23,18,26,11,Clear,76,10
2019-12-23,19,25,11,Clear,78,10
2019-12-23,20,25,11,Partly cloudy,79,10
2019-12-23,21,25,12,Partly cloudy,80,10
2019-12-23,22,24,11,Partly cloudy,82,10
2019-12-23,23,24,11,Partly cloudy,83,10
2019-12-24,0,24,10,Partly cloudy,85,10
2019-12-24,1,24,8,Partly cloudy,87,10
2019-12-24,2,23,6,Clear,89,10
2019-12-24,3,23,5,Clear,91,10
2019-12-24,4,23,5,Clear,89,10
2019-12-24,5,23,5,Clear,88,10
2019-12-24,6,23,5,Sunny,87,10
2019-12-24,7,26,5,Sunny,78,10
2019-12-24,8,28,6,Sunny,69,10
2019-12-24,9,30,7,Sunny,61,10
2019-12-24,10,31,8,Sunny,54,10
2019-12-24,11,33,8,Sunny,48,10
2019-12-24,12,34,9,Sunny,42,10
2019-12-24,13,34,8,Sunny,45,10
2019-12-24,14,33,8,Sunny,48,10
2019-12-24,15,32,7,Sunny,51,10
2019-12-24,16,30,9,Sunny,59,10
2019-12-24,17,28,11,Sunny,67,10
2019-12-24,18,26,12,Clear,75,10
2019-12-24,19,26,12,Clear,76,10
2019-12-24,20,26,12,Clear,77,10
2019-12-24,21,25,12,Clear,78,10
2019-12-24,22,25,10,Clear,79,10
2019-12-24,23,25,9,Clear,81,10
2019-12-25,0,25,8,Clear,83,10
2019-12-25,1,24,7,Clear,85,10
2019-12-25,2,24,6,Clear,88,10
2019-12-25,3,23,5,Clear,90,10
2019-12-25,4,23,4,Clear,90,10
2019-12-25,5,23,4,Clear,89,10
2019-12-25,6,23,4,Sunny,88,10
2019-12-25,7,25,5,Sunny,79,10
2019-12-25,8,28,5,Sunny,70,10
2019-12-25,9,30,6,Sunny,61,10
2019-12-25,10,31,6,Sunny,56,10
2019-12-25,11,33,7,Sunny,51,10
2019-12-25,12,34,7,Sunny,47,10
2019-12-25,13,34,6,Sunny,46,10
2019-12-25,14,33,5,Sunny,45,10
2019-12-25,15,33,4,Sunny,45,10
2019-12-25,16,31,6,Sunny,54,10
2019-12-25,17,29,7,Sunny,63,10
2019-12-25,18,26,9,Clear,72,10
2019-12-25,19,26,9,Clear,73,10
2019-12-25,20,25,10,Clear,75,10
2019-12-25,21,25,10,Clear,77,10
2019-12-25,22,25,9,Clear,78,10
2019-12-25,23,25,8,Clear,79,10
2019-12-26,0,25,7,Clear,80,10
2019-12-26,1,24,6,Clear,82,10
2019-12-26,2,24,5,Clear,83,10
2019-12-26,3,23,5,Clear,85,10
2019-12-26,4,23,4,Clear,85,10
2019-12-26,5,24,4,Clear,84,10
2019-12-26,6,24,3,Sunny,84,10
2019-12-26,7,26,3,Sunny,76,10
2019-12-26,8,28,4,Partly cloudy,68,10
2019-12-26,9,29,4,Partly cloudy,61,10
2019-12-26,10,31,5,Partly cloudy,55,10
2019-12-26,11,33,7,Sunny,50,10
2019-12-26,12,34,8,Sunny,45,10
2019-12-26,13,34,8,Sunny,46,10
2019-12-26,14,34,8,Sunny,47,10
2019-12-26,15,33,8,Sunny,49,10
2019-12-26,16,31,10,Sunny,56,10
2019-12-26,17,29,11,Sunny,63,10
2019-12-26,18,27,13,Clear,71,10
2019-12-26,19,26,13,Clear,75,10
2019-12-26,20,25,12,Clear,79,10
2019-12-26,21,24,12,Clear,83,10
2019-12-26,22,24,12,Clear,83,10
2019-12-26,23,24,11,Clear,83,10
2019-12-27,0,24,10,Clear,83,10
2019-12-27,1,24,9,Clear,85,10
2019-12-27,2,24,7,Clear,86,10
2019-12-27,3,23,6,Clear,88,10
2019-12-27,4,23,6,Clear,87,10
2019-12-27,5,23,7,Clear,87,10
2019-12-27,6,23,7,Sunny,86,10
2019-12-27,7,25,9,Sunny,78,10
2019-12-27,8,27,11,Partly cloudy,70,10
2019-12-27,9,29,12,Partly cloudy,63,10
2019-12-27,10,30,12,Partly cloudy,57,10
2019-12-27,11,32,12,Sunny,51,10
2019-12-27,12,33,13,Sunny,45,10
2019-12-27,13,33,11,Sunny,46,10
2019-12-27,14,33,9,Sunny,46,10
2019-12-27,15,33,8,Sunny,46,10
2019-12-27,16,30,9,Sunny,56,10
2019-12-27,17,28,10,Sunny,66,10
2019-12-27,18,25,11,Clear,76,10
2019-12-27,19,26,10,Clear,77,10
2019-12-27,20,26,9,Clear,79,10
2019-12-27,21,27,8,Clear,80,10
2019-12-27,22,27,7,Clear,81,10
2019-12-27,23,27,6,Clear,83,10
2019-12-28,0,27,5,Clear,85,10
2019-12-28,1,26,6,Clear,85,10
2019-12-28,2,25,7,Clear,85,10
2019-12-28,3,24,8,Clear,85,10
2019-12-28,4,24,8,Clear,83,10
2019-12-28,5,24,8,Clear,81,10
2019-12-28,6,24,9,Sunny,80,10
2019-12-28,7,26,8,Sunny,72,10
2019-12-28,8,27,8,Sunny,65,10
2019-12-28,9,29,8,Sunny,57,10
2019-12-28,10,31,7,Sunny,53,10
2019-12-28,11,32,6,Sunny,50,10
2019-12-28,12,34,6,Sunny,46,10
2019-12-28,13,34,6,Sunny,45,10
2019-12-28,14,33,6,Sunny,44,10
2019-12-28,15,33,5,Sunny,44,10
2019-12-28,16,31,7,Sunny,50,10
2019-12-28,17,29,9,Sunny,56,10
2019-12-28,18,27,10,Clear,63,10
2019-12-28,19,26,10,Clear,68,10
2019-12-28,20,26,10,Clear,74,10
2019-12-28,21,25,10,Clear,79,10
2019-12-28,22,26,8,Clear,81,10
2019-12-28,23,26,6,Clear,83,10
2019-12-29,0,27,4,Clear,85,10
2019-12-29,1,27,4,Clear,86,10
2019-12-29,2,26,4,Clear,87,10
2019-12-29,3,26,5,Clear,88,10
2019-12-29,4,25,6,Clear,87,10
2019-12-29,5,24,6,Clear,86,10
2019-12-29,6,24,7,Sunny,85,10
2019-12-29,7,26,7,Sunny,75,10
2019-12-29,8,29,6,Sunny,66,10
2019-12-29,9,31,6,Sunny,56,10
2019-12-29,10,33,6,Sunny,52,10
2019-12-29,11,35,5,Sunny,47,10
2019-12-29,12,37,5,Sunny,43,10
2019-12-29,13,36,7,Sunny,44,10
2019-12-29,14,35,10,Sunny,44,10
2019-12-29,15,35,12,Sunny,45,10
2019-12-29,16,32,13,Sunny,52,10
2019-12-29,17,30,14,Sunny,60,10
2019-12-29,18,28,15,Clear,68,10
2019-12-29,19,27,14,Clear,71,10
2019-12-29,20,25,13,Clear,74,10
2019-12-29,21,24,12,Clear,77,10
2019-12-29,22,24,10,Clear,80,10
2019-12-29,23,24,8,Partly cloudy,82,10
2019-12-30,0,24,6,Partly cloudy,84,10
2019-12-30,1,23,6,Partly cloudy,85,10
2019-12-30,2,23,6,Partly cloudy,87,10
2019-12-30,3,23,6,Partly cloudy,88,10
2019-12-30,4,23,6,Partly cloudy,87,10
2019-12-30,5,23,7,Clear,85,10
2019-12-30,6,23,8,Sunny,84,10
2019-12-30,7,25,8,Sunny,75,10
2019-12-30,8,28,9,Sunny,66,10
2019-12-30,9,30,10,Sunny,57,10
2019-12-30,10,31,10,Sunny,53,10
2019-12-30,11,33,9,Sunny,48,10
2019-12-30,12,34,9,Sunny,43,10
2019-12-30,13,34,9,Sunny,44,10
2019-12-30,14,33,9,Partly cloudy,45,10
2019-12-30,15,33,10,Partly cloudy,45,10
2019-12-30,16,31,11,Partly cloudy,53,10
2019-12-30,17,29,13,Partly cloudy,60,10
2019-12-30,18,27,14,Partly cloudy,67,10
2019-12-30,19,27,15,Partly cloudy,69,10
2019-12-30,20,26,15,Clear,71,10
2019-12-30,21,26,15,Clear,73,10
2019-12-30,22,26,13,Clear,75,10
2019-12-30,23,25,12,Partly cloudy,77,10
2019-12-31,0,25,10,Partly cloudy,79,10
2019-12-31,1,25,9,Partly cloudy,81,10
2019-12-31,2,24,8,Clear,83,10
2019-12-31,3,24,8,Clear,85,10
2019-12-31,4,24,8,Clear,84,10
2019-12-31,5,25,8,Clear,83,10
2019-12-31,6,25,8,Sunny,82,10
2019-12-31,7,27,9,Sunny,73,10
2019-12-31,8,30,9,Sunny,64,10
2019-12-31,9,32,9,Sunny,55,10
2019-12-31,10,33,9,Sunny,51,10
2019-12-31,11,33,8,Sunny,47,10
2019-12-31,12,34,7,Sunny,44,10
2019-12-31,13,34,8,Sunny,43,10
2019-12-31,14,33,9,Sunny,43,10
2019-12-31,15,33,9,Sunny,43,10
2019-12-31,16,31,10,Sunny,49,10
2019-12-31,17,29,11,Sunny,56,10
2019-12-31,18,27,12,Clear,63,10
2019-12-31,19,27,11,Clear,63,10
2019-12-31,20,26,11,Clear,63,10
2019-12-31,21,26,10,Clear,64,10
2019-12-31,22,26,9,Clear,63,10
2019-12-31,23,27,9,Partly cloudy,62,10
2020-12-01,0,25,6,Light rain shower,88,10
2020-12-01,1,25,6,Light rain shower,89,10
2020-12-01,2,25,6,Light rain shower,90,10
2020-12-01,3,25,7,Light rain shower,91,10
2020-12-01,4,25,7,Light rain shower,91,10
2020-12-01,5,24,7,Light rain shower,91,10
2020-12-01,6,24,7,Light rain shower,91,10
2020-12-01,7,25,7,Light rain shower,88,10
2020-12-01,8,25,6,Light rain shower,85,10
2020-12-01,9,26,6,Light rain shower,83,10
2020-12-01,10,27,7,Light rain shower,78,10
2020-12-01,11,28,7,Cloudy,74,10
2020-12-01,12,29,8,Cloudy,69,10
2020-12-01,13,29,7,Cloudy,68,10
2020-12-01,14,30,6,Partly cloudy,66,10
2020-12-01,15,30,5,Partly cloudy,64,10
2020-12-01,16,29,4,Partly cloudy,68,10
2020-12-01,17,28,3,Light rain shower,71,10
2020-12-01,18,28,3,Light rain shower,75,10
2020-12-01,19,27,2,Light rain shower,77,10
2020-12-01,20,27,2,Light rain shower,80,10
2020-12-01,21,26,2,Light rain shower,82,10
2020-12-01,22,26,2,Light rain shower,83,10
2020-12-01,23,26,3,Partly cloudy,85,10
2020-12-02,0,26,3,Partly cloudy,86,10
2020-12-02,1,25,3,Partly cloudy,87,10
2020-12-02,2,25,3,Partly cloudy,87,10
2020-12-02,3,25,4,Partly cloudy,88,10
2020-12-02,4,25,4,Partly cloudy,88,10
2020-12-02,5,25,5,Partly cloudy,88,10
2020-12-02,6,25,5,Partly cloudy,89,10
2020-12-02,7,26,5,Partly cloudy,84,10
2020-12-02,8,27,5,Partly cloudy,79,10
2020-12-02,9,28,4,Partly cloudy,74,10
2020-12-02,10,29,4,Partly cloudy,70,10
2020-12-02,11,30,4,Partly cloudy,65,10
2020-12-02,12,31,3,Partly cloudy,61,10
2020-12-02,13,31,3,Partly cloudy,62,9
2020-12-02,14,31,3,Light rain shower,63,9
2020-12-02,15,30,3,Light rain shower,64,8
2020-12-02,16,30,4,Light rain shower,68,8
2020-12-02,17,29,5,Moderate or heavy rain shower,72,7
2020-12-02,18,28,5,Moderate or heavy rain shower,75,7
2020-12-02,19,27,5,Moderate or heavy rain shower,77,8
2020-12-02,20,27,5,Moderate or heavy rain shower,79,8
2020-12-02,21,26,5,Moderate or heavy rain shower,81,9
2020-12-02,22,26,6,Moderate or heavy rain shower,82,9
2020-12-02,23,25,6,Patchy rain possible,83,10
2020-12-03,0,25,6,Patchy rain possible,84,10
2020-12-03,1,24,7,Patchy rain possible,84,10
2020-12-03,2,23,8,Patchy rain possible,83,10
2020-12-03,3,23,9,Patchy rain possible,83,10
2020-12-03,4,23,9,Patchy rain possible,82,10
2020-12-03,5,23,9,Partly cloudy,81,10
2020-12-03,6,23,10,Partly cloudy,80,10
2020-12-03,7,24,9,Partly cloudy,76,10
2020-12-03,8,25,9,Partly cloudy,72,10
2020-12-03,9,27,8,Partly cloudy,68,10
2020-12-03,10,28,7,Partly cloudy,65,10
2020-12-03,11,29,6,Partly cloudy,62,10
2020-12-03,12,30,5,Partly cloudy,58,10
2020-12-03,13,30,5,Partly cloudy,58,10
2020-12-03,14,31,5,Partly cloudy,57,10
2020-12-03,15,31,4,Partly cloudy,57,10
2020-12-03,16,30,5,Partly cloudy,61,10
2020-12-03,17,29,5,Partly cloudy,65,10
2020-12-03,18,28,6,Partly cloudy,68,10
2020-12-03,19,27,6,Partly cloudy,70,10
2020-12-03,20,26,6,Patchy rain possible,72,10
2020-12-03,21,25,6,Patchy rain possible,74,10
2020-12-03,22,25,7,Patchy rain possible,74,10
2020-12-03,23,24,7,Partly cloudy,74,10
2020-12-04,0,24,8,Partly cloudy,74,10
2020-12-04,1,23,9,Partly cloudy,73,10
2020-12-04,2,23,10,Partly cloudy,72,10
2020-12-04,3,22,11,Partly cloudy,71,10
2020-12-04,4,22,11,Partly cloudy,71,10
2020-12-04,5,22,11,Partly cloudy,72,10
2020-12-04,6,22,11,Partly cloudy,72,10
2020-12-04,7,24,10,Partly cloudy,69,10
2020-12-04,8,25,9,Partly cloudy,67,10
2020-12-04,9,27,9,Partly cloudy,64,10
2020-12-04,10,28,8,Partly cloudy,60,10
2020-12-04,11,30,7,Partly cloudy,57,10
2020-12-04,12,31,6,Partly cloudy,54,10
2020-12-04,13,32,6,Partly cloudy,54,10
2020-12-04,14,32,7,Partly cloudy,54,10
2020-12-04,15,32,7,Partly cloudy,53,10
2020-12-04,16,31,6,Partly cloudy,57,10
2020-12-04,17,30,5,Partly cloudy,60,10
2020-12-04,18,29,4,Partly cloudy,63,10
2020-12-04,19,27,3,Partly cloudy,66,10
2020-12-04,20,26,3,Partly cloudy,69,10
2020-12-04,21,24,3,Partly cloudy,72,10
2020-12-04,22,24,2,Partly cloudy,74,10
2020-12-04,23,24,2,Clear,75,10
2020-12-05,0,24,2,Clear,77,10
2020-12-05,1,24,3,Clear,78,10
2020-12-05,2,24,4,Partly cloudy,79,10
2020-12-05,3,24,5,Partly cloudy,80,10
2020-12-05,4,24,6,Partly cloudy,79,10
2020-12-05,5,24,7,Partly cloudy,79,10
2020-12-05,6,24,7,Partly cloudy,78,10
2020-12-05,7,25,8,Partly cloudy,74,10
2020-12-05,8,26,9,Partly cloudy,70,10
2020-12-05,9,27,9,Partly cloudy,66,10
2020-12-05,10,28,10,Partly cloudy,62,10
2020-12-05,11,29,11,Partly cloudy,58,10
2020-12-05,12,31,11,Partly cloudy,54,10
2020-12-05,13,31,11,Partly cloudy,55,10
2020-12-05,14,31,10,Partly cloudy,55,10
2020-12-05,15,31,10,Partly cloudy,55,10
2020-12-05,16,30,8,Partly cloudy,58,10
2020-12-05,17,30,6,Partly cloudy,60,10
2020-12-05,18,29,4,Partly cloudy,63,10
2020-12-05,19,28,4,Partly cloudy,66,10
2020-12-05,20,27,3,Partly cloudy,69,10
2020-12-05,21,27,3,Partly cloudy,72,10
2020-12-05,22,25,3,Partly cloudy,76,10
2020-12-05,23,24,3,Partly cloudy,79,10
2020-12-06,0,23,3,Partly cloudy,83,10
2020-12-06,1,23,4,Partly cloudy,83,10
2020-12-06,2,23,5,Partly cloudy,84,10
2020-12-06,3,23,6,Partly cloudy,84,10
2020-12-06,4,23,7,Partly cloudy,83,10
2020-12-06,5,23,8,Partly cloudy,81,10
2020-12-06,6,23,8,Partly cloudy,80,10
2020-12-06,7,25,8,Partly cloudy,75,10
2020-12-06,8,26,9,Partly cloudy,71,10
2020-12-06,9,28,9,Partly cloudy,67,10
2020-12-06,10,29,8,Partly cloudy,63,10
2020-12-06,11,30,8,Partly cloudy,59,10
2020-12-06,12,32,7,Partly cloudy,55,10
2020-12-06,13,32,7,Partly cloudy,54,10
2020-12-06,14,33,7,Partly cloudy,53,10
2020-12-06,15,33,6,Partly cloudy,52,10
2020-12-06,16,32,6,Partly cloudy,56,10
2020-12-06,17,31,6,Partly cloudy,60,10
2020-12-06,18,31,5,Partly cloudy,65,10
2020-12-06,19,30,5,Partly cloudy,69,10
2020-12-06,20,29,5,Partly cloudy,74,10
2020-12-06,21,28,5,Partly cloudy,79,10
2020-12-06,22,27,5,Partly cloudy,80,10
2020-12-06,23,26,4,Partly cloudy,81,10
2020-12-07,0,26,3,Partly cloudy,82,10
2020-12-07,1,25,4,Partly cloudy,82,10
2020-12-07,2,25,4,Partly cloudy,82,10
2020-12-07,3,25,5,Partly cloudy,82,10
2020-12-07,4,25,6,Partly cloudy,80,10
2020-12-07,5,24,7,Partly cloudy,79,10
2020-12-07,6,24,8,Partly cloudy,78,10
2020-12-07,7,25,7,Partly cloudy,74,10
2020-12-07,8,27,7,Partly cloudy,70,10
2020-12-07,9,28,7,Partly cloudy,66,10
2020-12-07,10,29,7,Partly cloudy,62,10
2020-12-07,11,30,7,Partly cloudy,58,10
2020-12-07,12,32,6,Partly cloudy,54,10
2020-12-07,13,32,6,Partly cloudy,55,10
2020-12-07,14,32,5,Partly cloudy,56,10
2020-12-07,15,32,4,Partly cloudy,57,10
2020-12-07,16,31,4,Partly cloudy,63,10
2020-12-07,17,29,5,Light rain shower,68,10
2020-12-07,18,28,6,Light rain shower,73,10
2020-12-07,19,28,6,Light rain shower,77,10
2020-12-07,20,27,5,Light rain shower,80,10
2020-12-07,21,26,5,Light rain shower,84,10
2020-12-07,22,26,5,Light rain shower,83,10
2020-12-07,23,25,5,Partly cloudy,82,10
2020-12-08,0,25,4,Partly cloudy,82,10
2020-12-08,1,24,5,Partly cloudy,83,10
2020-12-08,2,24,6,Partly cloudy,84,10
2020-12-08,3,24,6,Partly cloudy,85,10
2020-12-08,4,24,7,Partly cloudy,84,10
2020-12-08,5,24,8,Partly cloudy,83,10
2020-12-08,6,24,8,Partly cloudy,83,10
2020-12-08,7,25,8,Partly cloudy,78,10
2020-12-08,8,26,8,Partly cloudy,73,10
2020-12-08,9,27,8,Partly cloudy,68,10
2020-12-08,10,28,8,Partly cloudy,64,10
2020-12-08,11,30,8,Partly cloudy,60,10
2020-12-08,12,31,8,Partly cloudy,56,10
2020-12-08,13,30,7,Partly cloudy,58,10
2020-12-08,14,30,6,Partly cloudy,60,10
2020-12-08,15,30,4,Partly cloudy,62,10
2020-12-08,16,29,4,Partly cloudy,65,10
2020-12-08,17,29,3,Cloudy,67,10
2020-12-08,18,28,2,Cloudy,70,10
2020-12-08,19,28,4,Cloudy,70,10
2020-12-08,20,27,6,Partly cloudy,70,10
2020-12-08,21,27,8,Partly cloudy,70,10
2020-12-08,22,26,6,Partly cloudy,74,10
2020-12-08,23,26,4,Partly cloudy,79,10
2020-12-09,0,25,3,Partly cloudy,84,10
2020-12-09,1,25,2,Partly cloudy,84,10
2020-12-09,2,25,2,Partly cloudy,85,10
2020-12-09,3,25,2,Partly cloudy,85,10
2020-12-09,4,25,3,Partly cloudy,85,10
2020-12-09,5,25,3,Partly cloudy,85,10
2020-12-09,6,25,3,Partly cloudy,84,10
2020-12-09,7,25,5,Partly cloudy,80,10
2020-12-09,8,26,7,Overcast,76,10
2020-12-09,9,27,9,Overcast,72,10
2020-12-09,10,27,9,Overcast,68,10
2020-12-09,11,28,10,Partly cloudy,65,10
2020-12-09,12,29,10,Partly cloudy,61,10
2020-12-09,13,30,9,Partly cloudy,60,10
2020-12-09,14,30,9,Partly cloudy,59,10
2020-12-09,15,30,8,Partly cloudy,59,10
2020-12-09,16,30,8,Partly cloudy,61,10
2020-12-09,17,29,8,Partly cloudy,62,10
2020-12-09,18,29,7,Partly cloudy,64,10
2020-12-09,19,28,6,Partly cloudy,66,10
2020-12-09,20,28,6,Partly cloudy,68,10
2020-12-09,21,27,5,Partly cloudy,70,10
2020-12-09,22,26,4,Partly cloudy,75,10
2020-12-09,23,25,4,Cloudy,79,10
2020-12-10,0,24,4,Cloudy,84,10
2020-12-10,1,23,4,Cloudy,85,10
2020-12-10,2,23,4,Patchy rain possible,86,10
2020-12-10,3,23,4,Patchy rain possible,87,10
2020-12-10,4,23,4,Patchy rain possible,87,10
2020-12-10,5,23,4,Cloudy,87,10
2020-12-10,6,23,5,Cloudy,86,10
2020-12-10,7,25,5,Cloudy,81,10
2020-12-10,8,26,4,Cloudy,76,10
2020-12-10,9,28,4,Cloudy,71,10
2020-12-10,10,29,5,Cloudy,66,10
2020-12-10,11,30,5,Partly cloudy,62,10
2020-12-10,12,32,5,Partly cloudy,57,10
2020-12-10,13,32,5,Partly cloudy,59,10
2020-12-10,14,31,5,Partly cloudy,61,10
2020-12-10,15,31,5,Partly cloudy,63,10
2020-12-10,16,30,7,Partly cloudy,68,8
2020-12-10,17,29,9,Light rain shower,74,7
2020-12-10,18,27,11,Light rain shower,79,5
2020-12-10,19,27,11,Light rain shower,82,5
2020-12-10,20,26,12,Torrential rain shower,84,6
2020-12-10,21,26,12,Torrential rain shower,87,6
2020-12-10,22,25,10,Torrential rain shower,87,7
2020-12-10,23,25,8,Light rain shower,88,9
2020-12-11,0,25,6,Light rain shower,89,10
2020-12-11,1,25,6,Light rain shower,89,10
2020-12-11,2,25,5,Light rain shower,89,10
2020-12-11,3,25,5,Light rain shower,90,10
2020-12-11,4,25,5,Light rain shower,89,10
2020-12-11,5,25,5,Patchy rain possible,89,10
2020-12-11,6,25,5,Patchy rain possible,88,10
2020-12-11,7,26,6,Patchy rain possible,84,10
2020-12-11,8,27,7,Patchy rain possible,80,10
2020-12-11,9,28,8,Patchy rain possible,76,10
2020-12-11,10,29,7,Patchy rain possible,71,10
2020-12-11,11,30,7,Partly cloudy,67,10
2020-12-11,12,31,6,Partly cloudy,63,9
2020-12-11,13,31,7,Partly cloudy,65,8
2020-12-11,14,31,7,Patchy rain possible,67,6
2020-12-11,15,31,8,Patchy rain possible,68,5
2020-12-11,16,30,9,Patchy rain possible,72,4
2020-12-11,17,29,9,Torrential rain shower,76,4
2020-12-11,18,28,10,Torrential rain shower,80,3
2020-12-11,19,27,10,Torrential rain shower,82,5
2020-12-11,20,27,10,Torrential rain shower,84,6
2020-12-11,21,26,9,Torrential rain shower,86,8
2020-12-11,22,26,8,Torrential rain shower,86,8
2020-12-11,23,26,7,Partly cloudy,87,9
2020-12-12,0,26,6,Partly cloudy,88,10
2020-12-12,1,25,5,Partly cloudy,88,10
2020-12-12,2,25,5,Light rain shower,89,10
2020-12-12,3,25,5,Light rain shower,90,10
2020-12-12,4,25,4,Light rain shower,89,10
2020-12-12,5,25,3,Light rain shower,89,10
2020-12-12,6,25,3,Light rain shower,89,10
2020-12-12,7,26,2,Light rain shower,85,10
2020-12-12,8,27,2,Cloudy,82,10
2020-12-12,9,28,2,Cloudy,78,10
2020-12-12,10,29,3,Cloudy,74,10
2020-12-12,11,30,4,Cloudy,69,10
