Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 12:00 AM,2018,12,16,00,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 01:00 AM,2018,12,16,01,19.0,66,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 02:00 AM,2018,12,16,02,19.0,66,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 03:00 AM,2018,12,16,03,23.0,74,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 04:00 AM,2018,12,16,04,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 05:00 AM,2018,12,16,05,25.7,80,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 06:00 AM,2018,12,16,06,29.8,88,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 07:00 AM,2018,12,16,07,16.9,61,Moderate,4.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 08:00 AM,2018,12,16,08,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 09:00 AM,2018,12,16,09,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 10:00 AM,2018,12,16,10,19.4,66,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 11:00 AM,2018,12,16,11,15.2,58,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 12:00 PM,2018,12,16,12,12.6,52,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 01:00 PM,2018,12,16,13,9.3,39,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 02:00 PM,2018,12,16,14,12.6,52,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 03:00 PM,2018,12,16,15,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 04:00 PM,2018,12,16,16,10.4,43,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 05:00 PM,2018,12,16,17,12.2,51,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 06:00 PM,2018,12,16,18,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 07:00 PM,2018,12,16,19,20.8,69,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 08:00 PM,2018,12,16,20,28.4,85,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 09:00 PM,2018,12,16,21,29.7,88,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 10:00 PM,2018,12,16,22,31.3,91,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-16 11:00 PM,2018,12,16,23,15.1,57,Moderate,-1.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 12:00 AM,2018,12,17,00,19.0,66,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 01:00 AM,2018,12,17,01,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 02:00 AM,2018,12,17,02,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 03:00 AM,2018,12,17,03,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 04:00 AM,2018,12,17,04,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 05:00 AM,2018,12,17,05,23.0,74,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 06:00 AM,2018,12,17,06,32.0,93,Moderate,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 07:00 AM,2018,12,17,07,35.0,99,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 08:00 AM,2018,12,17,08,42.0,117,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 09:00 AM,2018,12,17,09,42.0,117,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 10:00 AM,2018,12,17,10,55.3,150,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 11:00 AM,2018,12,17,11,52.8,144,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 12:00 PM,2018,12,17,12,54.5,148,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 01:00 PM,2018,12,17,13,54.7,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 02:00 PM,2018,12,17,14,51.8,141,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 03:00 PM,2018,12,17,15,42.3,118,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 04:00 PM,2018,12,17,16,32.1,93,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 05:00 PM,2018,12,17,17,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 06:00 PM,2018,12,17,18,41.2,115,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 07:00 PM,2018,12,17,19,38.6,109,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 08:00 PM,2018,12,17,20,38.6,109,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 09:00 PM,2018,12,17,21,38.6,109,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 10:00 PM,2018,12,17,22,38.6,109,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-17 11:00 PM,2018,12,17,23,38.6,109,Unhealthy for Sensitive Groups,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 12:00 AM,2018,12,18,00,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 01:00 AM,2018,12,18,01,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 02:00 AM,2018,12,18,02,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 03:00 AM,2018,12,18,03,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 04:00 AM,2018,12,18,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 05:00 AM,2018,12,18,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 06:00 AM,2018,12,18,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 07:00 AM,2018,12,18,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 08:00 AM,2018,12,18,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 09:00 AM,2018,12,18,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 10:00 AM,2018,12,18,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 11:00 AM,2018,12,18,11,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 12:00 PM,2018,12,18,12,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 01:00 PM,2018,12,18,13,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 02:00 PM,2018,12,18,14,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 03:00 PM,2018,12,18,15,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 04:00 PM,2018,12,18,16,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 05:00 PM,2018,12,18,17,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 06:00 PM,2018,12,18,18,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 07:00 PM,2018,12,18,19,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 08:00 PM,2018,12,18,20,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 09:00 PM,2018,12,18,21,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 10:00 PM,2018,12,18,22,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-18 11:00 PM,2018,12,18,23,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 12:00 AM,2018,12,19,00,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 01:00 AM,2018,12,19,01,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 02:00 AM,2018,12,19,02,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 03:00 AM,2018,12,19,03,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 04:00 AM,2018,12,19,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 05:00 AM,2018,12,19,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 06:00 AM,2018,12,19,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 07:00 AM,2018,12,19,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 08:00 AM,2018,12,19,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 09:00 AM,2018,12,19,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 10:00 AM,2018,12,19,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 11:00 AM,2018,12,19,11,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 12:00 PM,2018,12,19,12,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 01:00 PM,2018,12,19,13,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 02:00 PM,2018,12,19,14,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 03:00 PM,2018,12,19,15,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 04:00 PM,2018,12,19,16,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 05:00 PM,2018,12,19,17,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 06:00 PM,2018,12,19,18,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 07:00 PM,2018,12,19,19,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 08:00 PM,2018,12,19,20,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 09:00 PM,2018,12,19,21,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 10:00 PM,2018,12,19,22,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-19 11:00 PM,2018,12,19,23,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 12:00 AM,2018,12,20,00,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 01:00 AM,2018,12,20,01,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 02:00 AM,2018,12,20,02,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 03:00 AM,2018,12,20,03,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 04:00 AM,2018,12,20,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 05:00 AM,2018,12,20,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 06:00 AM,2018,12,20,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 07:00 AM,2018,12,20,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 08:00 AM,2018,12,20,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 09:00 AM,2018,12,20,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 10:00 AM,2018,12,20,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 11:00 AM,2018,12,20,11,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 12:00 PM,2018,12,20,12,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 01:00 PM,2018,12,20,13,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 02:00 PM,2018,12,20,14,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 03:00 PM,2018,12,20,15,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 04:00 PM,2018,12,20,16,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 05:00 PM,2018,12,20,17,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 06:00 PM,2018,12,20,18,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 07:00 PM,2018,12,20,19,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 08:00 PM,2018,12,20,20,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 09:00 PM,2018,12,20,21,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 10:00 PM,2018,12,20,22,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-20 11:00 PM,2018,12,20,23,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 12:00 AM,2018,12,21,00,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 01:00 AM,2018,12,21,01,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 02:00 AM,2018,12,21,02,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 03:00 AM,2018,12,21,03,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 04:00 AM,2018,12,21,04,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 05:00 AM,2018,12,21,05,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 06:00 AM,2018,12,21,06,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 07:00 AM,2018,12,21,07,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 08:00 AM,2018,12,21,08,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 09:00 AM,2018,12,21,09,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 10:00 AM,2018,12,21,10,-999.0,-999,N/A,985.0,UG/M3,1 Hr,Invalid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 11:00 AM,2018,12,21,11,-999.0,-999,N/A,79.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 12:00 PM,2018,12,21,12,82.1,165,Unhealthy,85.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 01:00 PM,2018,12,21,13,76.9,162,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 02:00 PM,2018,12,21,14,62.9,155,Unhealthy,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 03:00 PM,2018,12,21,15,62.0,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 04:00 PM,2018,12,21,16,55.6,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 05:00 PM,2018,12,21,17,51.5,140,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 06:00 PM,2018,12,21,18,39.8,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 07:00 PM,2018,12,21,19,30.8,90,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 08:00 PM,2018,12,21,20,23.9,76,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 09:00 PM,2018,12,21,21,19.9,67,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 10:00 PM,2018,12,21,22,25.9,80,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-21 11:00 PM,2018,12,21,23,19.9,67,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 12:00 AM,2018,12,22,00,21.4,71,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 01:00 AM,2018,12,22,01,14.2,55,Moderate,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 02:00 AM,2018,12,22,02,16.1,59,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 03:00 AM,2018,12,22,03,15.0,57,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 04:00 AM,2018,12,22,04,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 05:00 AM,2018,12,22,05,15.0,57,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 06:00 AM,2018,12,22,06,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 07:00 AM,2018,12,22,07,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 08:00 AM,2018,12,22,08,42.3,118,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 09:00 AM,2018,12,22,09,53.1,144,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 10:00 AM,2018,12,22,10,65.6,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 11:00 AM,2018,12,22,11,72.8,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 12:00 PM,2018,12,22,12,70.9,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 01:00 PM,2018,12,22,13,66.9,157,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 02:00 PM,2018,12,22,14,61.4,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 03:00 PM,2018,12,22,15,53.7,146,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 04:00 PM,2018,12,22,16,48.8,134,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 05:00 PM,2018,12,22,17,49.9,136,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 06:00 PM,2018,12,22,18,51.4,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 07:00 PM,2018,12,22,19,57.1,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 08:00 PM,2018,12,22,20,43.8,121,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 09:00 PM,2018,12,22,21,34.9,99,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 10:00 PM,2018,12,22,22,32.9,95,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-22 11:00 PM,2018,12,22,23,31.4,92,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 12:00 AM,2018,12,23,00,34.7,99,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 01:00 AM,2018,12,23,01,35.3,100,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 02:00 AM,2018,12,23,02,32.1,93,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 03:00 AM,2018,12,23,03,36.0,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 04:00 AM,2018,12,23,04,39.5,111,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 05:00 AM,2018,12,23,05,42.2,117,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 06:00 AM,2018,12,23,06,54.1,147,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2018-12-23 07:00 AM,2018,12,23,07,61.5,154,Unhealthy,69.0,UG/M3,1 Hr,Valid
