Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 03:00 AM,2019,12,08,03,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 04:00 AM,2019,12,08,04,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 05:00 AM,2019,12,08,05,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 06:00 AM,2019,12,08,06,23.4,75,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 07:00 AM,2019,12,08,07,24.7,77,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 08:00 AM,2019,12,08,08,32.3,93,Moderate,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 09:00 AM,2019,12,08,09,32.1,93,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 10:00 AM,2019,12,08,10,35.5,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 11:00 AM,2019,12,08,11,36.7,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 12:00 PM,2019,12,08,12,38.9,109,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 01:00 PM,2019,12,08,13,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 02:00 PM,2019,12,08,14,33.7,96,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 03:00 PM,2019,12,08,15,29.8,88,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 04:00 PM,2019,12,08,16,29.0,87,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 05:00 PM,2019,12,08,17,31.1,91,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 06:00 PM,2019,12,08,18,31.8,92,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 07:00 PM,2019,12,08,19,41.2,115,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 08:00 PM,2019,12,08,20,38.7,109,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 09:00 PM,2019,12,08,21,35.4,100,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 10:00 PM,2019,12,08,22,28.6,86,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-08 11:00 PM,2019,12,08,23,24.3,77,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 12:00 AM,2019,12,09,00,25.1,78,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 01:00 AM,2019,12,09,01,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 02:00 AM,2019,12,09,02,29.0,87,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 03:00 AM,2019,12,09,03,32.0,93,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 04:00 AM,2019,12,09,04,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 05:00 AM,2019,12,09,05,30.7,90,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 06:00 AM,2019,12,09,06,32.8,95,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 07:00 AM,2019,12,09,07,42.9,119,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 08:00 AM,2019,12,09,08,45.4,125,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 09:00 AM,2019,12,09,09,41.2,115,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 10:00 AM,2019,12,09,10,39.1,110,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 11:00 AM,2019,12,09,11,37.5,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 12:00 PM,2019,12,09,12,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 01:00 PM,2019,12,09,13,37.9,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 02:00 PM,2019,12,09,14,39.8,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 03:00 PM,2019,12,09,15,41.7,116,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 04:00 PM,2019,12,09,16,41.8,117,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 05:00 PM,2019,12,09,17,37.2,105,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 06:00 PM,2019,12,09,18,34.0,97,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 07:00 PM,2019,12,09,19,25.6,79,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 08:00 PM,2019,12,09,20,25.3,79,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 09:00 PM,2019,12,09,21,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 10:00 PM,2019,12,09,22,22.0,72,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-09 11:00 PM,2019,12,09,23,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 12:00 AM,2019,12,10,00,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 01:00 AM,2019,12,10,01,28.7,86,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 02:00 AM,2019,12,10,02,39.8,112,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 03:00 AM,2019,12,10,03,51.4,140,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 04:00 AM,2019,12,10,04,57.2,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 05:00 AM,2019,12,10,05,63.1,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 06:00 AM,2019,12,10,06,61.5,154,Unhealthy,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 07:00 AM,2019,12,10,07,58.7,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 08:00 AM,2019,12,10,08,65.3,156,Unhealthy,72.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 09:00 AM,2019,12,10,09,62.2,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 10:00 AM,2019,12,10,10,61.1,154,Unhealthy,60.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 11:00 AM,2019,12,10,11,60.0,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 12:00 PM,2019,12,10,12,61.5,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 01:00 PM,2019,12,10,13,60.7,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 02:00 PM,2019,12,10,14,60.3,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 03:00 PM,2019,12,10,15,55.8,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 04:00 PM,2019,12,10,16,51.9,141,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 05:00 PM,2019,12,10,17,40.8,114,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 06:00 PM,2019,12,10,18,36.4,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 07:00 PM,2019,12,10,19,32.2,93,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 08:00 PM,2019,12,10,20,33.1,95,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 09:00 PM,2019,12,10,21,37.0,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 10:00 PM,2019,12,10,22,32.0,93,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-10 11:00 PM,2019,12,10,23,32.5,94,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 12:00 AM,2019,12,11,00,35.2,100,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 01:00 AM,2019,12,11,01,36.1,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 02:00 AM,2019,12,11,02,33.7,96,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 03:00 AM,2019,12,11,03,33.8,97,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 04:00 AM,2019,12,11,04,32.8,95,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 05:00 AM,2019,12,11,05,34.6,98,Moderate,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 06:00 AM,2019,12,11,06,50.1,137,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 07:00 AM,2019,12,11,07,81.5,164,Unhealthy,113.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 08:00 AM,2019,12,11,08,94.2,171,Unhealthy,107.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 09:00 AM,2019,12,11,09,86.6,167,Unhealthy,79.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 10:00 AM,2019,12,11,10,76.8,162,Unhealthy,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 11:00 AM,2019,12,11,11,70.9,159,Unhealthy,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 12:00 PM,2019,12,11,12,63.4,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 01:00 PM,2019,12,11,13,58.7,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 02:00 PM,2019,12,11,14,63.8,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 03:00 PM,2019,12,11,15,77.4,162,Unhealthy,91.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 04:00 PM,2019,12,11,16,76.2,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 05:00 PM,2019,12,11,17,63.6,155,Unhealthy,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 06:00 PM,2019,12,11,18,52.8,144,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 07:00 PM,2019,12,11,19,40.8,114,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 08:00 PM,2019,12,11,20,37.4,106,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 09:00 PM,2019,12,11,21,36.7,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 10:00 PM,2019,12,11,22,38.8,109,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-11 11:00 PM,2019,12,11,23,39.9,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 12:00 AM,2019,12,12,00,34.4,98,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 01:00 AM,2019,12,12,01,36.7,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 02:00 AM,2019,12,12,02,36.8,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 03:00 AM,2019,12,12,03,35.9,102,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 04:00 AM,2019,12,12,04,33.4,96,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 05:00 AM,2019,12,12,05,36.0,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 06:00 AM,2019,12,12,06,52.2,142,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 07:00 AM,2019,12,12,07,75.6,161,Unhealthy,99.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 08:00 AM,2019,12,12,08,95.3,172,Unhealthy,115.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 09:00 AM,2019,12,12,09,100.1,174,Unhealthy,105.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 10:00 AM,2019,12,12,10,91.0,169,Unhealthy,82.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 11:00 AM,2019,12,12,11,83.5,165,Unhealthy,76.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 12:00 PM,2019,12,12,12,78.7,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 01:00 PM,2019,12,12,13,68.3,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 02:00 PM,2019,12,12,14,65.6,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 03:00 PM,2019,12,12,15,63.3,155,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 04:00 PM,2019,12,12,16,49.6,136,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 05:00 PM,2019,12,12,17,39.3,110,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 06:00 PM,2019,12,12,18,31.1,91,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 07:00 PM,2019,12,12,19,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 08:00 PM,2019,12,12,20,29.0,87,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 09:00 PM,2019,12,12,21,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 10:00 PM,2019,12,12,22,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-12 11:00 PM,2019,12,12,23,29.7,88,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 12:00 AM,2019,12,13,00,31.8,92,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 01:00 AM,2019,12,13,01,28.9,86,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 02:00 AM,2019,12,13,02,31.9,93,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 03:00 AM,2019,12,13,03,35.1,99,Moderate,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 04:00 AM,2019,12,13,04,50.4,138,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 05:00 AM,2019,12,13,05,57.7,152,Unhealthy,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 06:00 AM,2019,12,13,06,53.8,146,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 07:00 AM,2019,12,13,07,57.4,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 08:00 AM,2019,12,13,08,72.2,160,Unhealthy,87.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 09:00 AM,2019,12,13,09,75.1,161,Unhealthy,78.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 10:00 AM,2019,12,13,10,74.0,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 11:00 AM,2019,12,13,11,62.0,154,Unhealthy,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 12:00 PM,2019,12,13,12,52.0,142,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 01:00 PM,2019,12,13,13,42.0,117,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 02:00 PM,2019,12,13,14,39.5,111,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 03:00 PM,2019,12,13,15,36.7,104,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 04:00 PM,2019,12,13,16,34.8,99,Moderate,33.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 05:00 PM,2019,12,13,17,30.9,91,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 06:00 PM,2019,12,13,18,32.9,95,Moderate,35.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 07:00 PM,2019,12,13,19,34.9,99,Moderate,37.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 08:00 PM,2019,12,13,20,37.4,106,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 09:00 PM,2019,12,13,21,38.2,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 10:00 PM,2019,12,13,22,38.0,107,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-13 11:00 PM,2019,12,13,23,38.0,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 12:00 AM,2019,12,14,00,46.7,129,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 01:00 AM,2019,12,14,01,45.3,125,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 02:00 AM,2019,12,14,02,34.6,98,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 03:00 AM,2019,12,14,03,27.8,84,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 04:00 AM,2019,12,14,04,22.9,74,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 05:00 AM,2019,12,14,05,23.4,75,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 06:00 AM,2019,12,14,06,25.2,79,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 07:00 AM,2019,12,14,07,32.1,93,Moderate,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 08:00 AM,2019,12,14,08,35.5,101,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 09:00 AM,2019,12,14,09,39.7,111,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 10:00 AM,2019,12,14,10,42.8,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 11:00 AM,2019,12,14,11,44.9,124,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 12:00 PM,2019,12,14,12,54.9,149,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 01:00 PM,2019,12,14,13,57.9,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 02:00 PM,2019,12,14,14,64.5,156,Unhealthy,71.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 03:00 PM,2019,12,14,15,65.7,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 04:00 PM,2019,12,14,16,58.8,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 05:00 PM,2019,12,14,17,47.4,130,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 06:00 PM,2019,12,14,18,39.7,111,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 07:00 PM,2019,12,14,19,33.3,96,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 08:00 PM,2019,12,14,20,36.1,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 09:00 PM,2019,12,14,21,34.0,97,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 10:00 PM,2019,12,14,22,31.5,92,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-14 11:00 PM,2019,12,14,23,31.2,91,Moderate,31.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 12:00 AM,2019,12,15,00,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 01:00 AM,2019,12,15,01,37.0,105,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 02:00 AM,2019,12,15,02,40.5,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 03:00 AM,2019,12,15,03,39.6,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 04:00 AM,2019,12,15,04,33.6,96,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 05:00 AM,2019,12,15,05,27.4,83,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 06:00 AM,2019,12,15,06,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2019-12-15 07:00 AM,2019,12,15,07,23.1,74,Moderate,21.0,UG/M3,1 Hr,Valid
