Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 11:00 AM,2020,12,19,11,22.9,74,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 12:00 PM,2020,12,19,12,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 01:00 PM,2020,12,19,13,18.4,64,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 02:00 PM,2020,12,19,14,11.8,49,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 03:00 PM,2020,12,19,15,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 04:00 PM,2020,12,19,16,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 05:00 PM,2020,12,19,17,15.4,58,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 06:00 PM,2020,12,19,18,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 07:00 PM,2020,12,19,19,19.8,67,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 08:00 PM,2020,12,19,20,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 09:00 PM,2020,12,19,21,16.4,60,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 10:00 PM,2020,12,19,22,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-19 11:00 PM,2020,12,19,23,13.3,54,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 12:00 AM,2020,12,20,00,13.6,54,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 01:00 AM,2020,12,20,01,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 02:00 AM,2020,12,20,02,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 03:00 AM,2020,12,20,03,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 04:00 AM,2020,12,20,04,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 05:00 AM,2020,12,20,05,22.8,74,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 06:00 AM,2020,12,20,06,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 07:00 AM,2020,12,20,07,20.2,68,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 08:00 AM,2020,12,20,08,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 09:00 AM,2020,12,20,09,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 10:00 AM,2020,12,20,10,20.5,69,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 11:00 AM,2020,12,20,11,16.7,61,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 12:00 PM,2020,12,20,12,12.8,52,Moderate,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 01:00 PM,2020,12,20,13,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 02:00 PM,2020,12,20,14,14.4,56,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 03:00 PM,2020,12,20,15,11.7,49,Good,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 04:00 PM,2020,12,20,16,13.8,55,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 05:00 PM,2020,12,20,17,16.4,60,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 06:00 PM,2020,12,20,18,13.2,53,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 07:00 PM,2020,12,20,19,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 08:00 PM,2020,12,20,20,12.8,52,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 09:00 PM,2020,12,20,21,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 10:00 PM,2020,12,20,22,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-20 11:00 PM,2020,12,20,23,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 12:00 AM,2020,12,21,00,8.8,37,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 01:00 AM,2020,12,21,01,13.4,54,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 02:00 AM,2020,12,21,02,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 03:00 AM,2020,12,21,03,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 04:00 AM,2020,12,21,04,13.9,55,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 05:00 AM,2020,12,21,05,16.4,60,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 06:00 AM,2020,12,21,06,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 07:00 AM,2020,12,21,07,20.6,69,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 08:00 AM,2020,12,21,08,21.3,70,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 09:00 AM,2020,12,21,09,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 10:00 AM,2020,12,21,10,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 11:00 AM,2020,12,21,11,16.4,60,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 12:00 PM,2020,12,21,12,16.7,61,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 01:00 PM,2020,12,21,13,15.4,58,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 02:00 PM,2020,12,21,14,12.1,51,Moderate,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 03:00 PM,2020,12,21,15,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 04:00 PM,2020,12,21,16,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 05:00 PM,2020,12,21,17,12.5,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 06:00 PM,2020,12,21,18,13.2,53,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 07:00 PM,2020,12,21,19,16.1,59,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 08:00 PM,2020,12,21,20,15.5,58,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 09:00 PM,2020,12,21,21,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 10:00 PM,2020,12,21,22,11.3,47,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-21 11:00 PM,2020,12,21,23,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 12:00 AM,2020,12,22,00,8.0,33,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 01:00 AM,2020,12,22,01,10.5,44,Good,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 02:00 AM,2020,12,22,02,8.7,36,Good,7.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 03:00 AM,2020,12,22,03,6.8,28,Good,5.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 04:00 AM,2020,12,22,04,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 05:00 AM,2020,12,22,05,7.2,30,Good,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 06:00 AM,2020,12,22,06,12.1,51,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 07:00 AM,2020,12,22,07,14.5,56,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 08:00 AM,2020,12,22,08,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 09:00 AM,2020,12,22,09,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 10:00 AM,2020,12,22,10,17.6,63,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 11:00 AM,2020,12,22,11,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 12:00 PM,2020,12,22,12,17.1,62,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 01:00 PM,2020,12,22,13,18.0,63,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 02:00 PM,2020,12,22,14,16.0,59,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 03:00 PM,2020,12,22,15,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 04:00 PM,2020,12,22,16,17.2,62,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 05:00 PM,2020,12,22,17,18.0,63,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 06:00 PM,2020,12,22,18,26.3,81,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 07:00 PM,2020,12,22,19,31.1,91,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 08:00 PM,2020,12,22,20,25.5,79,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 09:00 PM,2020,12,22,21,19.7,67,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 10:00 PM,2020,12,22,22,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-22 11:00 PM,2020,12,22,23,20.9,70,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 12:00 AM,2020,12,23,00,20.9,70,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 01:00 AM,2020,12,23,01,18.4,64,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 02:00 AM,2020,12,23,02,21.7,71,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 03:00 AM,2020,12,23,03,14.8,57,Moderate,8.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 04:00 AM,2020,12,23,04,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 05:00 AM,2020,12,23,05,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 06:00 AM,2020,12,23,06,18.6,65,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 07:00 AM,2020,12,23,07,22.3,72,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 08:00 AM,2020,12,23,08,26.1,80,Moderate,30.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 09:00 AM,2020,12,23,09,24.5,77,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 10:00 AM,2020,12,23,10,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 11:00 AM,2020,12,23,11,29.8,88,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 12:00 PM,2020,12,23,12,34.9,99,Moderate,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 01:00 PM,2020,12,23,13,33.4,96,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 02:00 PM,2020,12,23,14,28.7,86,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 03:00 PM,2020,12,23,15,23.8,76,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 04:00 PM,2020,12,23,16,29.9,88,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 05:00 PM,2020,12,23,17,40.4,113,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 06:00 PM,2020,12,23,18,45.2,125,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 07:00 PM,2020,12,23,19,46.1,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 08:00 PM,2020,12,23,20,44.5,123,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 09:00 PM,2020,12,23,21,46.7,129,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 10:00 PM,2020,12,23,22,46.3,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-23 11:00 PM,2020,12,23,23,52.2,142,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 12:00 AM,2020,12,24,00,63.1,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 01:00 AM,2020,12,24,01,75.5,161,Unhealthy,88.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 02:00 AM,2020,12,24,02,78.7,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 03:00 AM,2020,12,24,03,81.4,164,Unhealthy,84.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 04:00 AM,2020,12,24,04,85.2,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 05:00 AM,2020,12,24,05,89.6,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 06:00 AM,2020,12,24,06,90.8,169,Unhealthy,92.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 07:00 AM,2020,12,24,07,90.4,169,Unhealthy,90.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 08:00 AM,2020,12,24,08,91.2,169,Unhealthy,92.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 09:00 AM,2020,12,24,09,70.6,159,Unhealthy,50.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 10:00 AM,2020,12,24,10,51.3,140,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 11:00 AM,2020,12,24,11,30.6,90,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 12:00 PM,2020,12,24,12,21.8,71,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 01:00 PM,2020,12,24,13,15.8,59,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 02:00 PM,2020,12,24,14,12.9,53,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 03:00 PM,2020,12,24,15,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 04:00 PM,2020,12,24,16,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 05:00 PM,2020,12,24,17,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 06:00 PM,2020,12,24,18,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 07:00 PM,2020,12,24,19,12.9,53,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 08:00 PM,2020,12,24,20,14.4,56,Moderate,16.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 09:00 PM,2020,12,24,21,23.2,74,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 10:00 PM,2020,12,24,22,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-24 11:00 PM,2020,12,24,23,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 12:00 AM,2020,12,25,00,36.6,104,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 01:00 AM,2020,12,25,01,37.8,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 02:00 AM,2020,12,25,02,36.9,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 03:00 AM,2020,12,25,03,30.9,91,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 04:00 AM,2020,12,25,04,26.9,82,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 05:00 AM,2020,12,25,05,24.9,78,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 06:00 AM,2020,12,25,06,29.4,87,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 07:00 AM,2020,12,25,07,32.7,94,Moderate,36.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 08:00 AM,2020,12,25,08,25.3,79,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 09:00 AM,2020,12,25,09,20.1,68,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 10:00 AM,2020,12,25,10,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 11:00 AM,2020,12,25,11,16.2,60,Moderate,15.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 12:00 PM,2020,12,25,12,20.1,68,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 01:00 PM,2020,12,25,13,20.5,69,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 02:00 PM,2020,12,25,14,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 03:00 PM,2020,12,25,15,15.8,59,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 04:00 PM,2020,12,25,16,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 05:00 PM,2020,12,25,17,20.2,68,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 06:00 PM,2020,12,25,18,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 07:00 PM,2020,12,25,19,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 08:00 PM,2020,12,25,20,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 09:00 PM,2020,12,25,21,25.8,80,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 10:00 PM,2020,12,25,22,28.9,86,Moderate,32.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-25 11:00 PM,2020,12,25,23,27.9,84,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 12:00 AM,2020,12,26,00,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 01:00 AM,2020,12,26,01,22.4,73,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 02:00 AM,2020,12,26,02,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 03:00 AM,2020,12,26,03,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 04:00 AM,2020,12,26,04,23.2,74,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 05:00 AM,2020,12,26,05,20.9,70,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 06:00 AM,2020,12,26,06,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 07:00 AM,2020,12,26,07,27.5,83,Moderate,34.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 08:00 AM,2020,12,26,08,33.4,96,Moderate,39.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 09:00 AM,2020,12,26,09,36.7,104,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 10:00 AM,2020,12,26,10,28.8,86,Moderate,21.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 11:00 AM,2020,12,26,11,22.9,74,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 12:00 PM,2020,12,26,12,19.9,67,Moderate,17.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 01:00 PM,2020,12,26,13,16.9,61,Moderate,14.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 02:00 PM,2020,12,26,14,13.4,54,Moderate,10.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 03:00 PM,2020,12,26,15,11.2,47,Good,9.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 04:00 PM,2020,12,26,16,12.1,51,Moderate,13.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 05:00 PM,2020,12,26,17,15.0,57,Moderate,18.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 06:00 PM,2020,12,26,18,19.0,66,Moderate,23.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 07:00 PM,2020,12,26,19,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 08:00 PM,2020,12,26,20,22.2,72,Moderate,25.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 09:00 PM,2020,12,26,21,22.1,72,Moderate,22.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 10:00 PM,2020,12,26,22,25.0,78,Moderate,28.0,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,2020-12-26 11:00 PM,2020,12,26,23,27.5,83,Moderate,30.0,UG/M3,1 Hr,Valid
