Site,Parameter,Date__LT_,Year,Month,Day,Hour,AQI,Raw_Conc_,Conc__Unit,Duration,QC_Name,AQI_Category,NowCast_Conc_
Ho Chi Minh City,PM2.5 - Principal,08DEC16:12:00:00,2016,12,8,12,125,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.2
Ho Chi Minh City,PM2.5 - Principal,08DEC16:13:00:00,2016,12,8,13,126,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.6
Ho Chi Minh City,PM2.5 - Principal,08DEC16:14:00:00,2016,12,8,14,126,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.8
Ho Chi Minh City,PM2.5 - Principal,08DEC16:15:00:00,2016,12,8,15,126,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.9
Ho Chi Minh City,PM2.5 - Principal,08DEC16:16:00:00,2016,12,8,16,127,53,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.4
Ho Chi Minh City,PM2.5 - Principal,08DEC16:17:00:00,2016,12,8,17,127,57,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,52.6
Ho Chi Minh City,PM2.5 - Principal,08DEC16:18:00:00,2016,12,8,18,127,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.4
Ho Chi Minh City,PM2.5 - Principal,08DEC16:19:00:00,2016,12,8,19,128,67,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,57.5
Ho Chi Minh City,PM2.5 - Principal,08DEC16:20:00:00,2016,12,8,20,130,69,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,63.2
Ho Chi Minh City,PM2.5 - Principal,08DEC16:21:00:00,2016,12,8,21,131,72,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,67.8
Ho Chi Minh City,PM2.5 - Principal,08DEC16:22:00:00,2016,12,8,22,133,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,52.9
Ho Chi Minh City,PM2.5 - Principal,08DEC16:23:00:00,2016,12,8,23,131,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.9
Ho Chi Minh City,PM2.5 - Principal,09DEC16:00:00:00,2016,12,9,0,130,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.4
Ho Chi Minh City,PM2.5 - Principal,09DEC16:01:00:00,2016,12,9,1,130,31,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38
Ho Chi Minh City,PM2.5 - Principal,09DEC16:02:00:00,2016,12,9,2,129,28,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,33
Ho Chi Minh City,PM2.5 - Principal,09DEC16:03:00:00,2016,12,9,3,128,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.5
Ho Chi Minh City,PM2.5 - Principal,09DEC16:04:00:00,2016,12,9,4,127,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,34.7
Ho Chi Minh City,PM2.5 - Principal,09DEC16:05:00:00,2016,12,9,5,126,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,33.9
Ho Chi Minh City,PM2.5 - Principal,09DEC16:06:00:00,2016,12,9,6,125,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.9
Ho Chi Minh City,PM2.5 - Principal,09DEC16:07:00:00,2016,12,9,7,125,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46
Ho Chi Minh City,PM2.5 - Principal,09DEC16:08:00:00,2016,12,9,8,122,61,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.5
Ho Chi Minh City,PM2.5 - Principal,09DEC16:09:00:00,2016,12,9,9,119,65,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,59.2
Ho Chi Minh City,PM2.5 - Principal,09DEC16:10:00:00,2016,12,9,10,115,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.6
Ho Chi Minh City,PM2.5 - Principal,09DEC16:11:00:00,2016,12,9,11,115,43,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.3
Ho Chi Minh City,PM2.5 - Principal,09DEC16:12:00:00,2016,12,9,12,117,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.2
Ho Chi Minh City,PM2.5 - Principal,09DEC16:13:00:00,2016,12,9,13,118,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.6
Ho Chi Minh City,PM2.5 - Principal,09DEC16:14:00:00,2016,12,9,14,121,27,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,33.3
Ho Chi Minh City,PM2.5 - Principal,09DEC16:15:00:00,2016,12,9,15,125,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,34.6
Ho Chi Minh City,PM2.5 - Principal,09DEC16:16:00:00,2016,12,9,16,128,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.3
Ho Chi Minh City,PM2.5 - Principal,09DEC16:17:00:00,2016,12,9,17,132,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.7
Ho Chi Minh City,PM2.5 - Principal,09DEC16:18:00:00,2016,12,9,18,136,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.8
Ho Chi Minh City,PM2.5 - Principal,09DEC16:19:00:00,2016,12,9,19,141,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.4
Ho Chi Minh City,PM2.5 - Principal,09DEC16:20:00:00,2016,12,9,20,146,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.7
Ho Chi Minh City,PM2.5 - Principal,09DEC16:21:00:00,2016,12,9,21,152,35,UG/M3,1 Hr,Valid,Unhealthy,37.6
Ho Chi Minh City,PM2.5 - Principal,09DEC16:22:00:00,2016,12,9,22,152,39,UG/M3,1 Hr,Valid,Unhealthy,38.3
Ho Chi Minh City,PM2.5 - Principal,09DEC16:23:00:00,2016,12,9,23,153,52,UG/M3,1 Hr,Valid,Unhealthy,44.8
Ho Chi Minh City,PM2.5 - Principal,10DEC16:00:00:00,2016,12,10,0,154,60,UG/M3,1 Hr,Valid,Unhealthy,52.5
Ho Chi Minh City,PM2.5 - Principal,10DEC16:01:00:00,2016,12,10,1,155,59,UG/M3,1 Hr,Valid,Unhealthy,55.8
Ho Chi Minh City,PM2.5 - Principal,10DEC16:02:00:00,2016,12,10,2,156,64,UG/M3,1 Hr,Valid,Unhealthy,59
Ho Chi Minh City,PM2.5 - Principal,10DEC16:03:00:00,2016,12,10,3,158,68,UG/M3,1 Hr,Valid,Unhealthy,63.7
Ho Chi Minh City,PM2.5 - Principal,10DEC16:04:00:00,2016,12,10,4,160,71,UG/M3,1 Hr,Valid,Unhealthy,67.5
Ho Chi Minh City,PM2.5 - Principal,10DEC16:05:00:00,2016,12,10,5,160,78,UG/M3,1 Hr,Valid,Unhealthy,72.7
Ho Chi Minh City,PM2.5 - Principal,10DEC16:06:00:00,2016,12,10,6,161,92,UG/M3,1 Hr,Valid,Unhealthy,82.4
Ho Chi Minh City,PM2.5 - Principal,10DEC16:07:00:00,2016,12,10,7,161,105,UG/M3,1 Hr,Valid,Unhealthy,93.7
Ho Chi Minh City,PM2.5 - Principal,10DEC16:08:00:00,2016,12,10,8,161,135,UG/M3,1 Hr,Valid,Unhealthy,114.4
Ho Chi Minh City,PM2.5 - Principal,10DEC16:09:00:00,2016,12,10,9,161,98,UG/M3,1 Hr,Valid,Unhealthy,106.2
Ho Chi Minh City,PM2.5 - Principal,10DEC16:10:00:00,2016,12,10,10,162,80,UG/M3,1 Hr,Valid,Unhealthy,93.1
Ho Chi Minh City,PM2.5 - Principal,10DEC16:11:00:00,2016,12,10,11,162,64,UG/M3,1 Hr,Valid,Unhealthy,78.6
Ho Chi Minh City,PM2.5 - Principal,10DEC16:12:00:00,2016,12,10,12,162,88,UG/M3,1 Hr,Valid,Unhealthy,83.3
Ho Chi Minh City,PM2.5 - Principal,10DEC16:13:00:00,2016,12,10,13,162,104,UG/M3,1 Hr,Valid,Unhealthy,93.6
Ho Chi Minh City,PM2.5 - Principal,10DEC16:14:00:00,2016,12,10,14,162,118,UG/M3,1 Hr,Valid,Unhealthy,105.8
Ho Chi Minh City,PM2.5 - Principal,10DEC16:15:00:00,2016,12,10,15,162,104,UG/M3,1 Hr,Valid,Unhealthy,104.9
Ho Chi Minh City,PM2.5 - Principal,10DEC16:16:00:00,2016,12,10,16,161,85,UG/M3,1 Hr,Valid,Unhealthy,95
Ho Chi Minh City,PM2.5 - Principal,10DEC16:17:00:00,2016,12,10,17,161,56,UG/M3,1 Hr,Valid,Unhealthy,75.5
Ho Chi Minh City,PM2.5 - Principal,10DEC16:18:00:00,2016,12,10,18,160,48,UG/M3,1 Hr,Valid,Unhealthy,61.7
Ho Chi Minh City,PM2.5 - Principal,10DEC16:19:00:00,2016,12,10,19,159,50,UG/M3,1 Hr,Valid,Unhealthy,55.9
Ho Chi Minh City,PM2.5 - Principal,10DEC16:20:00:00,2016,12,10,20,158,51,UG/M3,1 Hr,Valid,Unhealthy,53.4
Ho Chi Minh City,PM2.5 - Principal,10DEC16:21:00:00,2016,12,10,21,156,59,UG/M3,1 Hr,Valid,Unhealthy,56.2
Ho Chi Minh City,PM2.5 - Principal,10DEC16:22:00:00,2016,12,10,22,155,59,UG/M3,1 Hr,Valid,Unhealthy,57.6
Ho Chi Minh City,PM2.5 - Principal,10DEC16:23:00:00,2016,12,10,23,154,50,UG/M3,1 Hr,Valid,Unhealthy,53.8
Ho Chi Minh City,PM2.5 - Principal,11DEC16:00:00:00,2016,12,11,0,154,52,UG/M3,1 Hr,Valid,Unhealthy,52.9
Ho Chi Minh City,PM2.5 - Principal,11DEC16:01:00:00,2016,12,11,1,154,56,UG/M3,1 Hr,Valid,Unhealthy,54.4
Ho Chi Minh City,PM2.5 - Principal,11DEC16:02:00:00,2016,12,11,2,152,53,UG/M3,1 Hr,Valid,Unhealthy,53.7
Ho Chi Minh City,PM2.5 - Principal,11DEC16:03:00:00,2016,12,11,3,149,59,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,56
Ho Chi Minh City,PM2.5 - Principal,11DEC16:04:00:00,2016,12,11,4,142,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.1
Ho Chi Minh City,PM2.5 - Principal,11DEC16:05:00:00,2016,12,11,5,137,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.5
Ho Chi Minh City,PM2.5 - Principal,11DEC16:06:00:00,2016,12,11,6,134,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.9
Ho Chi Minh City,PM2.5 - Principal,11DEC16:07:00:00,2016,12,11,7,132,49,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.1
Ho Chi Minh City,PM2.5 - Principal,11DEC16:08:00:00,2016,12,11,8,131,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.6
Ho Chi Minh City,PM2.5 - Principal,11DEC16:09:00:00,2016,12,11,9,131,57,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.1
Ho Chi Minh City,PM2.5 - Principal,11DEC16:10:00:00,2016,12,11,10,130,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,52.7
Ho Chi Minh City,PM2.5 - Principal,11DEC16:11:00:00,2016,12,11,11,128,57,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,54.4
Ho Chi Minh City,PM2.5 - Principal,11DEC16:12:00:00,2016,12,11,12,126,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,54.2
Ho Chi Minh City,PM2.5 - Principal,11DEC16:13:00:00,2016,12,11,13,122,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.8
Ho Chi Minh City,PM2.5 - Principal,11DEC16:14:00:00,2016,12,11,14,118,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.6
Ho Chi Minh City,PM2.5 - Principal,11DEC16:15:00:00,2016,12,11,15,114,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.1
Ho Chi Minh City,PM2.5 - Principal,11DEC16:16:00:00,2016,12,11,16,109,32,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.2
Ho Chi Minh City,PM2.5 - Principal,11DEC16:17:00:00,2016,12,11,17,108,28,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,32.6
Ho Chi Minh City,PM2.5 - Principal,11DEC16:18:00:00,2016,12,11,18,106,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,31.3
Ho Chi Minh City,PM2.5 - Principal,11DEC16:19:00:00,2016,12,11,19,104,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.6
Ho Chi Minh City,PM2.5 - Principal,11DEC16:20:00:00,2016,12,11,20,103,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.3
Ho Chi Minh City,PM2.5 - Principal,11DEC16:21:00:00,2016,12,11,21,102,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.7
Ho Chi Minh City,PM2.5 - Principal,11DEC16:22:00:00,2016,12,11,22,101,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.3
Ho Chi Minh City,PM2.5 - Principal,11DEC16:23:00:00,2016,12,11,23,101,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.4
Ho Chi Minh City,PM2.5 - Principal,12DEC16:00:00:00,2016,12,12,0,99,19,UG/M3,1 Hr,Valid,Moderate,27.6
Ho Chi Minh City,PM2.5 - Principal,12DEC16:01:00:00,2016,12,12,1,98,15,UG/M3,1 Hr,Valid,Moderate,21.3
Ho Chi Minh City,PM2.5 - Principal,12DEC16:02:00:00,2016,12,12,2,97,12,UG/M3,1 Hr,Valid,Moderate,16.6
Ho Chi Minh City,PM2.5 - Principal,12DEC16:03:00:00,2016,12,12,3,97,17,UG/M3,1 Hr,Valid,Moderate,16.8
Ho Chi Minh City,PM2.5 - Principal,12DEC16:04:00:00,2016,12,12,4,97,21,UG/M3,1 Hr,Valid,Moderate,18.9
Ho Chi Minh City,PM2.5 - Principal,12DEC16:05:00:00,2016,12,12,5,98,23,UG/M3,1 Hr,Valid,Moderate,21
Ho Chi Minh City,PM2.5 - Principal,12DEC16:06:00:00,2016,12,12,6,99,29,UG/M3,1 Hr,Valid,Moderate,25
Ho Chi Minh City,PM2.5 - Principal,12DEC16:07:00:00,2016,12,12,7,101,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,31.5
Ho Chi Minh City,PM2.5 - Principal,12DEC16:08:00:00,2016,12,12,8,102,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.7
Ho Chi Minh City,PM2.5 - Principal,12DEC16:09:00:00,2016,12,12,9,102,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.9
Ho Chi Minh City,PM2.5 - Principal,12DEC16:10:00:00,2016,12,12,10,100,49,UG/M3,1 Hr,Valid,Moderate,45.9
Ho Chi Minh City,PM2.5 - Principal,12DEC16:11:00:00,2016,12,12,11,100,46,UG/M3,1 Hr,Valid,Moderate,46
Ho Chi Minh City,PM2.5 - Principal,12DEC16:12:00:00,2016,12,12,12,100,43,UG/M3,1 Hr,Valid,Moderate,44.5
Ho Chi Minh City,PM2.5 - Principal,12DEC16:13:00:00,2016,12,12,13,102,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.2
Ho Chi Minh City,PM2.5 - Principal,12DEC16:14:00:00,2016,12,12,14,103,37,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.6
Ho Chi Minh City,PM2.5 - Principal,12DEC16:15:00:00,2016,12,12,15,106,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.8
Ho Chi Minh City,PM2.5 - Principal,12DEC16:16:00:00,2016,12,12,16,107,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.4
Ho Chi Minh City,PM2.5 - Principal,12DEC16:17:00:00,2016,12,12,17,107,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.2
Ho Chi Minh City,PM2.5 - Principal,12DEC16:18:00:00,2016,12,12,18,108,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41
Ho Chi Minh City,PM2.5 - Principal,12DEC16:19:00:00,2016,12,12,19,107,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.1
Ho Chi Minh City,PM2.5 - Principal,12DEC16:20:00:00,2016,12,12,20,106,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.3
Ho Chi Minh City,PM2.5 - Principal,12DEC16:21:00:00,2016,12,12,21,105,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.4
Ho Chi Minh City,PM2.5 - Principal,12DEC16:22:00:00,2016,12,12,22,103,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.9
Ho Chi Minh City,PM2.5 - Principal,12DEC16:23:00:00,2016,12,12,23,101,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.5
Ho Chi Minh City,PM2.5 - Principal,13DEC16:00:00:00,2016,12,13,0,98,31,UG/M3,1 Hr,Valid,Moderate,33.4
Ho Chi Minh City,PM2.5 - Principal,13DEC16:01:00:00,2016,12,13,1,96,26,UG/M3,1 Hr,Valid,Moderate,29.5
Ho Chi Minh City,PM2.5 - Principal,13DEC16:02:00:00,2016,12,13,2,94,38,UG/M3,1 Hr,Valid,Moderate,33.8
Ho Chi Minh City,PM2.5 - Principal,13DEC16:03:00:00,2016,12,13,3,93,28,UG/M3,1 Hr,Valid,Moderate,30.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:04:00:00,2016,12,13,4,92,27,UG/M3,1 Hr,Valid,Moderate,28.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:05:00:00,2016,12,13,5,91,25,UG/M3,1 Hr,Valid,Moderate,27
Ho Chi Minh City,PM2.5 - Principal,13DEC16:06:00:00,2016,12,13,6,90,25,UG/M3,1 Hr,Valid,Moderate,26
Ho Chi Minh City,PM2.5 - Principal,13DEC16:07:00:00,2016,12,13,7,88,28,UG/M3,1 Hr,Valid,Moderate,27.2
Ho Chi Minh City,PM2.5 - Principal,13DEC16:08:00:00,2016,12,13,8,85,37,UG/M3,1 Hr,Valid,Moderate,30.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:09:00:00,2016,12,13,9,83,31,UG/M3,1 Hr,Valid,Moderate,30.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:10:00:00,2016,12,13,10,82,31,UG/M3,1 Hr,Valid,Moderate,30.8
Ho Chi Minh City,PM2.5 - Principal,13DEC16:11:00:00,2016,12,13,11,80,18,UG/M3,1 Hr,Valid,Moderate,24.6
Ho Chi Minh City,PM2.5 - Principal,13DEC16:12:00:00,2016,12,13,12,79,17,UG/M3,1 Hr,Valid,Moderate,20.8
Ho Chi Minh City,PM2.5 - Principal,13DEC16:13:00:00,2016,12,13,13,79,19,UG/M3,1 Hr,Valid,Moderate,19.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:14:00:00,2016,12,13,14,78,27,UG/M3,1 Hr,Valid,Moderate,23.5
Ho Chi Minh City,PM2.5 - Principal,13DEC16:15:00:00,2016,12,13,15,78,29,UG/M3,1 Hr,Valid,Moderate,26.2
Ho Chi Minh City,PM2.5 - Principal,13DEC16:16:00:00,2016,12,13,16,78,27,UG/M3,1 Hr,Valid,Moderate,26.6
Ho Chi Minh City,PM2.5 - Principal,13DEC16:17:00:00,2016,12,13,17,78,26,UG/M3,1 Hr,Valid,Moderate,26.3
Ho Chi Minh City,PM2.5 - Principal,13DEC16:18:00:00,2016,12,13,18,78,19,UG/M3,1 Hr,Valid,Moderate,22.7
Ho Chi Minh City,PM2.5 - Principal,13DEC16:19:00:00,2016,12,13,19,79,24,UG/M3,1 Hr,Valid,Moderate,23.3
Ho Chi Minh City,PM2.5 - Principal,13DEC16:20:00:00,2016,12,13,20,79,23,UG/M3,1 Hr,Valid,Moderate,23.2
Ho Chi Minh City,PM2.5 - Principal,13DEC16:21:00:00,2016,12,13,21,79,18,UG/M3,1 Hr,Valid,Moderate,20.9
Ho Chi Minh City,PM2.5 - Principal,13DEC16:22:00:00,2016,12,13,22,80,14,UG/M3,1 Hr,Valid,Moderate,17.3
Ho Chi Minh City,PM2.5 - Principal,13DEC16:23:00:00,2016,12,13,23,82,26,UG/M3,1 Hr,Valid,Moderate,21.6
Ho Chi Minh City,PM2.5 - Principal,14DEC16:00:00:00,2016,12,14,0,85,22,UG/M3,1 Hr,Valid,Moderate,21.8
Ho Chi Minh City,PM2.5 - Principal,14DEC16:01:00:00,2016,12,14,1,86,25,UG/M3,1 Hr,Valid,Moderate,23.4
Ho Chi Minh City,PM2.5 - Principal,14DEC16:02:00:00,2016,12,14,2,86,30,UG/M3,1 Hr,Valid,Moderate,26.7
Ho Chi Minh City,PM2.5 - Principal,14DEC16:03:00:00,2016,12,14,3,85,31,UG/M3,1 Hr,Valid,Moderate,28.9
Ho Chi Minh City,PM2.5 - Principal,14DEC16:04:00:00,2016,12,14,4,86,30,UG/M3,1 Hr,Valid,Moderate,29.4
Ho Chi Minh City,PM2.5 - Principal,14DEC16:05:00:00,2016,12,14,5,86,27,UG/M3,1 Hr,Valid,Moderate,28.2
Ho Chi Minh City,PM2.5 - Principal,14DEC16:06:00:00,2016,12,14,6,88,27,UG/M3,1 Hr,Valid,Moderate,27.6
Ho Chi Minh City,PM2.5 - Principal,14DEC16:07:00:00,2016,12,14,7,89,27,UG/M3,1 Hr,Valid,Moderate,27.3
Ho Chi Minh City,PM2.5 - Principal,14DEC16:08:00:00,2016,12,14,8,91,37,UG/M3,1 Hr,Valid,Moderate,32.2
Ho Chi Minh City,PM2.5 - Principal,14DEC16:09:00:00,2016,12,14,9,92,50,UG/M3,1 Hr,Valid,Moderate,41.1
Ho Chi Minh City,PM2.5 - Principal,14DEC16:10:00:00,2016,12,14,10,93,57,UG/M3,1 Hr,Valid,Moderate,49
Ho Chi Minh City,PM2.5 - Principal,14DEC16:11:00:00,2016,12,14,11,94,51,UG/M3,1 Hr,Valid,Moderate,50
Ho Chi Minh City,PM2.5 - Principal,14DEC16:12:00:00,2016,12,14,12,94,25,UG/M3,1 Hr,Valid,Moderate,37.5
Ho Chi Minh City,PM2.5 - Principal,14DEC16:13:00:00,2016,12,14,13,95,15,UG/M3,1 Hr,Valid,Moderate,26.3
Ho Chi Minh City,PM2.5 - Principal,14DEC16:14:00:00,2016,12,14,14,96,22,UG/M3,1 Hr,Valid,Moderate,24.1
Ho Chi Minh City,PM2.5 - Principal,14DEC16:15:00:00,2016,12,14,15,96,37,UG/M3,1 Hr,Valid,Moderate,30.6
Ho Chi Minh City,PM2.5 - Principal,14DEC16:16:00:00,2016,12,14,16,95,31,UG/M3,1 Hr,Valid,Moderate,30.8
Ho Chi Minh City,PM2.5 - Principal,14DEC16:17:00:00,2016,12,14,17,96,47,UG/M3,1 Hr,Valid,Moderate,38.9
Ho Chi Minh City,PM2.5 - Principal,14DEC16:18:00:00,2016,12,14,18,97,34,UG/M3,1 Hr,Valid,Moderate,36.4
Ho Chi Minh City,PM2.5 - Principal,14DEC16:19:00:00,2016,12,14,19,98,44,UG/M3,1 Hr,Valid,Moderate,40.2
Ho Chi Minh City,PM2.5 - Principal,14DEC16:20:00:00,2016,12,14,20,99,35,UG/M3,1 Hr,Valid,Moderate,37.6
Ho Chi Minh City,PM2.5 - Principal,14DEC16:21:00:00,2016,12,14,21,99,29,UG/M3,1 Hr,Valid,Moderate,33.3
Ho Chi Minh City,PM2.5 - Principal,14DEC16:22:00:00,2016,12,14,22,97,27,UG/M3,1 Hr,Valid,Moderate,30.1
Ho Chi Minh City,PM2.5 - Principal,14DEC16:23:00:00,2016,12,14,23,94,26,UG/M3,1 Hr,Valid,Moderate,28.1
Ho Chi Minh City,PM2.5 - Principal,15DEC16:00:00:00,2016,12,15,0,92,30,UG/M3,1 Hr,Valid,Moderate,29
Ho Chi Minh City,PM2.5 - Principal,15DEC16:01:00:00,2016,12,15,1,91,35,UG/M3,1 Hr,Valid,Moderate,32
Ho Chi Minh City,PM2.5 - Principal,15DEC16:02:00:00,2016,12,15,2,91,27,UG/M3,1 Hr,Valid,Moderate,29.7
Ho Chi Minh City,PM2.5 - Principal,15DEC16:03:00:00,2016,12,15,3,90,28,UG/M3,1 Hr,Valid,Moderate,28.9
Ho Chi Minh City,PM2.5 - Principal,15DEC16:04:00:00,2016,12,15,4,89,37,UG/M3,1 Hr,Valid,Moderate,32.5
Ho Chi Minh City,PM2.5 - Principal,15DEC16:05:00:00,2016,12,15,5,88,39,UG/M3,1 Hr,Valid,Moderate,35
Ho Chi Minh City,PM2.5 - Principal,15DEC16:06:00:00,2016,12,15,6,86,35,UG/M3,1 Hr,Valid,Moderate,35
Ho Chi Minh City,PM2.5 - Principal,15DEC16:07:00:00,2016,12,15,7,85,36,UG/M3,1 Hr,Valid,Moderate,35
Ho Chi Minh City,PM2.5 - Principal,15DEC16:08:00:00,2016,12,15,8,83,41,UG/M3,1 Hr,Valid,Moderate,37.3
Ho Chi Minh City,PM2.5 - Principal,15DEC16:09:00:00,2016,12,15,9,83,27,UG/M3,1 Hr,Valid,Moderate,33.5
Ho Chi Minh City,PM2.5 - Principal,15DEC16:10:00:00,2016,12,15,10,83,25,UG/M3,1 Hr,Valid,Moderate,30.1
Ho Chi Minh City,PM2.5 - Principal,15DEC16:11:00:00,2016,12,15,11,83,22,UG/M3,1 Hr,Valid,Moderate,25.9
Ho Chi Minh City,PM2.5 - Principal,15DEC16:12:00:00,2016,12,15,12,83,14,UG/M3,1 Hr,Valid,Moderate,19.7
Ho Chi Minh City,PM2.5 - Principal,15DEC16:13:00:00,2016,12,15,13,81,18,UG/M3,1 Hr,Valid,Moderate,18.9
Ho Chi Minh City,PM2.5 - Principal,15DEC16:14:00:00,2016,12,15,14,80,16,UG/M3,1 Hr,Valid,Moderate,17.4
Ho Chi Minh City,PM2.5 - Principal,15DEC16:15:00:00,2016,12,15,15,81,19,UG/M3,1 Hr,Valid,Moderate,18.2
Ho Chi Minh City,PM2.5 - Principal,15DEC16:16:00:00,2016,12,15,16,80,24,UG/M3,1 Hr,Valid,Moderate,21.1
Ho Chi Minh City,PM2.5 - Principal,15DEC16:17:00:00,2016,12,15,17,79,19,UG/M3,1 Hr,Valid,Moderate,20
Ho Chi Minh City,PM2.5 - Principal,15DEC16:18:00:00,2016,12,15,18,77,22,UG/M3,1 Hr,Valid,Moderate,21
Ho Chi Minh City,PM2.5 - Principal,15DEC16:19:00:00,2016,12,15,19,77,28,UG/M3,1 Hr,Valid,Moderate,24.5
Ho Chi Minh City,PM2.5 - Principal,15DEC16:20:00:00,2016,12,15,20,78,29,UG/M3,1 Hr,Valid,Moderate,26.8
Ho Chi Minh City,PM2.5 - Principal,15DEC16:21:00:00,2016,12,15,21,78,27,UG/M3,1 Hr,Valid,Moderate,26.9
Ho Chi Minh City,PM2.5 - Principal,15DEC16:22:00:00,2016,12,15,22,81,27,UG/M3,1 Hr,Valid,Moderate,26.9
Ho Chi Minh City,PM2.5 - Principal,15DEC16:23:00:00,2016,12,15,23,83,29,UG/M3,1 Hr,Valid,Moderate,28
Ho Chi Minh City,PM2.5 - Principal,16DEC16:00:00:00,2016,12,16,0,85,15,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,16DEC16:01:00:00,2016,12,16,1,87,22,UG/M3,1 Hr,Valid,Moderate,21.8
