"Day","Month","Year","Hour","Site","Parameter","Date__LT_","AQI","Raw_Conc_","Conc__Unit","Duration","QC_Name","AQI_Category","NowCast_Conc_","Date","tempC","windspeedKmph","weatherDesc","humidity","visibility","weatherDescNew","windspeed_Cat","humidity_cat"
3,12,2017,0,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:00:00:00",121,54,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",43.7,"03-12-2017",26,2,"Partly cloudy",88,10,"Partly cloudy","Low","Humid"
3,12,2017,1,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:01:00:00",108,33,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38.4,"03-12-2017",26,3,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
3,12,2017,10,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:10:00:00",148,58,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.6,"03-12-2017",32,6,"Partly cloudy",62,10,"Partly cloudy","Low","Humid"
3,12,2017,11,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:11:00:00",113,26,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.3,"03-12-2017",33,6,"Partly cloudy",58,10,"Partly cloudy","Low","Normal"
3,12,2017,12,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:12:00:00",102,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.1,"03-12-2017",33,6,"Partly cloudy",55,10,"Partly cloudy","Low","Normal"
3,12,2017,13,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:13:00:00",89,24,"UG/M3","1 Hr","Valid","Moderate",30,"03-12-2017",33,7,"Partly cloudy",58,10,"Partly cloudy","Medium","Normal"
3,12,2017,14,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:14:00:00",79,21,"UG/M3","1 Hr","Valid","Moderate",25.5,"03-12-2017",32,9,"Light rain shower",61,10,"Light rain shower","Medium","Humid"
3,12,2017,15,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:15:00:00",81,27,"UG/M3","1 Hr","Valid","Moderate",26.2,"03-12-2017",31,10,"Light rain shower",65,10,"Light rain shower","High","Humid"
3,12,2017,16,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:16:00:00",79,25,"UG/M3","1 Hr","Valid","Moderate",25.6,"03-12-2017",30,9,"Light rain shower",69,10,"Light rain shower","Medium","Humid"
3,12,2017,17,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:17:00:00",85,31,"UG/M3","1 Hr","Valid","Moderate",28.3,"03-12-2017",28,9,"Light rain shower",74,10,"Light rain shower","Medium","Humid"
3,12,2017,18,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:18:00:00",89,32,"UG/M3","1 Hr","Valid","Moderate",30.1,"03-12-2017",27,9,"Light rain shower",79,10,"Light rain shower","Medium","Humid"
3,12,2017,19,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:19:00:00",84,26,"UG/M3","1 Hr","Valid","Moderate",28,"03-12-2017",27,9,"Light rain shower",80,10,"Light rain shower","Medium","Humid"
3,12,2017,2,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:02:00:00",99,31,"UG/M3","1 Hr","Valid","Moderate",34.8,"03-12-2017",25,3,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
3,12,2017,20,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:20:00:00",89,32,"UG/M3","1 Hr","Valid","Moderate",30,"03-12-2017",27,8,"Partly cloudy",81,10,"Partly cloudy","Medium","Humid"
3,12,2017,21,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:21:00:00",98,39,"UG/M3","1 Hr","Valid","Moderate",34.5,"03-12-2017",27,8,"Partly cloudy",82,10,"Partly cloudy","Medium","Humid"
3,12,2017,22,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:22:00:00",73,11,"UG/M3","1 Hr","Valid","Moderate",22.7,"03-12-2017",27,8,"Partly cloudy",82,10,"Partly cloudy","Medium","Humid"
3,12,2017,23,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:23:00:00",82,31,"UG/M3","1 Hr","Valid","Moderate",26.8,"03-12-2017",27,7,"Clear",83,10,"Clear","Medium","Humid"
3,12,2017,3,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:03:00:00",103,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.3,"03-12-2017",25,4,"Partly cloudy",89,10,"Partly cloudy","Low","Humid"
3,12,2017,4,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:04:00:00",137,64,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.1,"03-12-2017",25,4,"Partly cloudy",88,10,"Partly cloudy","Low","Humid"
3,12,2017,5,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:05:00:00",122,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",44,"03-12-2017",26,5,"Partly cloudy",87,10,"Partly cloudy","Low","Humid"
3,12,2017,6,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:06:00:00",139,58,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51,"03-12-2017",26,5,"Partly cloudy",86,10,"Partly cloudy","Low","Humid"
3,12,2017,7,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:07:00:00",145,56,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",53.5,"03-12-2017",28,5,"Partly cloudy",79,10,"Partly cloudy","Low","Humid"
3,12,2017,8,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:08:00:00",146,54,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",53.7,"03-12-2017",29,6,"Partly cloudy",73,10,"Partly cloudy","Low","Humid"
3,12,2017,9,"Ho Chi Minh City","PM2.5 - Principal","03DEC17:09:00:00",140,49,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.3,"03-12-2017",31,6,"Partly cloudy",66,10,"Partly cloudy","Low","Humid"
3,12,2018,0,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:00:00:00",83,31,"UG/M3","1 Hr","Valid","Moderate",27.2,"03-12-2018",27,6,"Clear",79,10,"Clear","Low","Humid"
3,12,2018,1,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:01:00:00",74,19,"UG/M3","1 Hr","Valid","Moderate",23.1,"03-12-2018",26,6,"Clear",80,10,"Clear","Low","Humid"
3,12,2018,10,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:10:00:00",95,33,"UG/M3","1 Hr","Valid","Moderate",33.2,"03-12-2018",31,7,"Sunny",62,10,"Sunny","Medium","Humid"
3,12,2018,11,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:11:00:00",89,27,"UG/M3","1 Hr","Valid","Moderate",30.1,"03-12-2018",32,9,"Sunny",58,10,"Sunny","Medium","Normal"
3,12,2018,12,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:12:00:00",79,21,"UG/M3","1 Hr","Valid","Moderate",25.5,"03-12-2018",33,10,"Sunny",54,10,"Sunny","High","Normal"
3,12,2018,13,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:13:00:00",101,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",35.7,"03-12-2018",32,10,"Sunny",56,10,"Sunny","High","Normal"
3,12,2018,14,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:14:00:00",86,22,"UG/M3","1 Hr","Valid","Moderate",28.8,"03-12-2018",32,10,"Partly cloudy",58,10,"Partly cloudy","High","Normal"
3,12,2018,15,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:15:00:00",68,12,"UG/M3","1 Hr","Valid","Moderate",20.4,"03-12-2018",32,10,"Partly cloudy",60,10,"Partly cloudy","High","Normal"
3,12,2018,16,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:16:00:00",64,16,"UG/M3","1 Hr","Valid","Moderate",18.2,"03-12-2018",31,9,"Partly cloudy",63,10,"Partly cloudy","Medium","Humid"
3,12,2018,17,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:17:00:00",53,8,"UG/M3","1 Hr","Valid","Moderate",13.1,"03-12-2018",30,9,"Partly cloudy",66,10,"Partly cloudy","Medium","Humid"
3,12,2018,18,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:18:00:00",57,17,"UG/M3","1 Hr","Valid","Moderate",15,"03-12-2018",29,8,"Partly cloudy",69,10,"Partly cloudy","Medium","Humid"
3,12,2018,19,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:19:00:00",73,30,"UG/M3","1 Hr","Valid","Moderate",22.5,"03-12-2018",28,9,"Partly cloudy",70,10,"Partly cloudy","Medium","Humid"
3,12,2018,2,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:02:00:00",90,38,"UG/M3","1 Hr","Valid","Moderate",30.5,"03-12-2018",26,6,"Clear",81,10,"Clear","Low","Humid"
3,12,2018,20,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:20:00:00",83,32,"UG/M3","1 Hr","Valid","Moderate",27.2,"03-12-2018",28,9,"Clear",71,10,"Clear","Medium","Humid"
3,12,2018,21,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:21:00:00",85,29,"UG/M3","1 Hr","Valid","Moderate",28.1,"03-12-2018",28,9,"Clear",73,10,"Clear","Medium","Humid"
3,12,2018,22,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:22:00:00",82,26,"UG/M3","1 Hr","Valid","Moderate",27,"03-12-2018",27,9,"Clear",73,10,"Clear","Medium","Humid"
3,12,2018,23,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:23:00:00",88,32,"UG/M3","1 Hr","Valid","Moderate",29.5,"03-12-2018",27,9,"Clear",74,10,"Clear","Medium","Humid"
3,12,2018,3,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:03:00:00",109,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38.7,"03-12-2018",26,6,"Clear",83,10,"Clear","Low","Humid"
3,12,2018,4,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:04:00:00",119,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.9,"03-12-2018",26,6,"Clear",83,10,"Clear","Low","Humid"
3,12,2018,5,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:05:00:00",138,58,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.4,"03-12-2018",26,6,"Clear",82,10,"Clear","Low","Humid"
3,12,2018,6,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:06:00:00",130,44,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.2,"03-12-2018",26,5,"Sunny",82,10,"Sunny","Low","Humid"
3,12,2018,7,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:07:00:00",130,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.1,"03-12-2018",28,6,"Sunny",77,10,"Sunny","Low","Humid"
3,12,2018,8,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:08:00:00",107,29,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",38,"03-12-2018",29,6,"Sunny",72,10,"Sunny","Low","Humid"
3,12,2018,9,"Ho Chi Minh City","PM2.5 - Principal","03DEC18:09:00:00",96,29,"UG/M3","1 Hr","Valid","Moderate",33.5,"03-12-2018",31,6,"Sunny",66,10,"Sunny","Low","Humid"
3,12,2019,0,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:00:00:00",86,26,"UG/M3","1 Hr","Valid","Moderate",28.7,"03-12-2019",23,8,"Patchy rain possible",76,9,"Patchy rain possible","Medium","Humid"
3,12,2019,1,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:01:00:00",80,23,"UG/M3","1 Hr","Valid","Moderate",25.9,"03-12-2019",23,9,"Patchy rain possible",76,9,"Patchy rain possible","Medium","Humid"
3,12,2019,10,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:10:00:00",98,39,"UG/M3","1 Hr","Valid","Moderate",34.3,"03-12-2019",28,5,"Sunny",62,10,"Sunny","Low","Humid"
3,12,2019,11,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:11:00:00",96,33,"UG/M3","1 Hr","Valid","Moderate",33.7,"03-12-2019",28,4,"Sunny",60,10,"Sunny","Low","Normal"
3,12,2019,12,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:12:00:00",97,34,"UG/M3","1 Hr","Valid","Moderate",33.8,"03-12-2019",29,4,"Sunny",59,10,"Sunny","Low","Normal"
3,12,2019,13,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:13:00:00",102,39,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",35.9,"03-12-2019",28,3,"Sunny",61,10,"Sunny","Low","Humid"
3,12,2019,14,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:14:00:00",124,53,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",44.7,"03-12-2019",28,3,"Partly cloudy",63,10,"Partly cloudy","Low","Humid"
3,12,2019,15,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:15:00:00",131,52,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.5,"03-12-2019",28,3,"Partly cloudy",66,10,"Partly cloudy","Low","Humid"
3,12,2019,16,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:16:00:00",146,59,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",53.6,"03-12-2019",27,3,"Partly cloudy",69,10,"Partly cloudy","Low","Humid"
3,12,2019,17,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:17:00:00",149,56,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.8,"03-12-2019",26,4,"Cloudy",73,10,"Cloudy","Low","Humid"
3,12,2019,18,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:18:00:00",155,70,"UG/M3","1 Hr","Valid","Unhealthy",62.4,"03-12-2019",24,5,"Cloudy",76,10,"Cloudy","Low","Humid"
3,12,2019,19,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:19:00:00",155,64,"UG/M3","1 Hr","Valid","Unhealthy",63.2,"03-12-2019",24,5,"Cloudy",76,10,"Cloudy","Low","Humid"
3,12,2019,2,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:02:00:00",77,23,"UG/M3","1 Hr","Valid","Moderate",24.5,"03-12-2019",22,9,"Clear",77,10,"Clear","Medium","Humid"
3,12,2019,20,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:20:00:00",152,50,"UG/M3","1 Hr","Valid","Unhealthy",56.6,"03-12-2019",24,4,"Clear",77,10,"Clear","Low","Humid"
3,12,2019,21,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:21:00:00",147,52,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.3,"03-12-2019",24,4,"Clear",77,10,"Clear","Low","Humid"
3,12,2019,22,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:22:00:00",153,66,"UG/M3","1 Hr","Valid","Unhealthy",60.1,"03-12-2019",23,6,"Clear",76,10,"Clear","Low","Humid"
3,12,2019,23,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:23:00:00",127,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",46,"03-12-2019",23,8,"Clear",75,10,"Clear","Medium","Humid"
3,12,2019,3,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:03:00:00",79,26,"UG/M3","1 Hr","Valid","Moderate",25.2,"03-12-2019",22,10,"Clear",77,10,"Clear","High","Humid"
3,12,2019,4,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:04:00:00",83,30,"UG/M3","1 Hr","Valid","Moderate",27.5,"03-12-2019",22,10,"Clear",78,10,"Clear","High","Humid"
3,12,2019,5,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:05:00:00",84,29,"UG/M3","1 Hr","Valid","Moderate",27.9,"03-12-2019",22,9,"Clear",78,10,"Clear","Medium","Humid"
3,12,2019,6,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:06:00:00",85,29,"UG/M3","1 Hr","Valid","Moderate",28.3,"03-12-2019",22,9,"Sunny",78,10,"Sunny","Medium","Humid"
3,12,2019,7,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:07:00:00",86,30,"UG/M3","1 Hr","Valid","Moderate",28.8,"03-12-2019",24,8,"Sunny",73,10,"Sunny","Medium","Humid"
3,12,2019,8,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:08:00:00",86,29,"UG/M3","1 Hr","Valid","Moderate",28.8,"03-12-2019",25,7,"Sunny",68,10,"Sunny","Medium","Humid"
3,12,2019,9,"Ho Chi Minh City","PM2.5 - Principal","03DEC19:09:00:00",90,34,"UG/M3","1 Hr","Valid","Moderate",30.6,"03-12-2019",27,6,"Sunny",63,10,"Sunny","Low","Humid"
3,12,2020,0,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:00:00:00",69,21,"UG/M3","1 Hr","Valid","Moderate",20.8,"03-12-2020",25,6,"Patchy rain possible",84,10,"Patchy rain possible","Low","Humid"
3,12,2020,1,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:01:00:00",62,14,"UG/M3","1 Hr","Valid","Moderate",17.4,"03-12-2020",24,7,"Patchy rain possible",84,10,"Patchy rain possible","Medium","Humid"
3,12,2020,11,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:11:00:00",91,33,"UG/M3","1 Hr","Valid","Moderate",31.3,"03-12-2020",29,6,"Partly cloudy",62,10,"Partly cloudy","Low","Humid"
3,12,2020,12,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:12:00:00",84,25,"UG/M3","1 Hr","Valid","Moderate",27.7,"03-12-2020",30,5,"Partly cloudy",58,10,"Partly cloudy","Low","Normal"
3,12,2020,13,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:13:00:00",91,34,"UG/M3","1 Hr","Valid","Moderate",31,"03-12-2020",30,5,"Partly cloudy",58,10,"Partly cloudy","Low","Normal"
3,12,2020,14,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:14:00:00",96,36,"UG/M3","1 Hr","Valid","Moderate",33.6,"03-12-2020",31,5,"Partly cloudy",57,10,"Partly cloudy","Low","Normal"
3,12,2020,15,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:15:00:00",85,23,"UG/M3","1 Hr","Valid","Moderate",28.5,"03-12-2020",31,4,"Partly cloudy",57,10,"Partly cloudy","Low","Normal"
3,12,2020,16,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:16:00:00",82,23,"UG/M3","1 Hr","Valid","Moderate",26.7,"03-12-2020",30,5,"Partly cloudy",61,10,"Partly cloudy","Low","Humid"
3,12,2020,17,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:17:00:00",76,21,"UG/M3","1 Hr","Valid","Moderate",24,"03-12-2020",29,5,"Partly cloudy",65,10,"Partly cloudy","Low","Humid"
3,12,2020,18,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:18:00:00",72,20,"UG/M3","1 Hr","Valid","Moderate",22,"03-12-2020",28,6,"Partly cloudy",68,10,"Partly cloudy","Low","Humid"
3,12,2020,19,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:19:00:00",78,29,"UG/M3","1 Hr","Valid","Moderate",25.1,"03-12-2020",27,6,"Partly cloudy",70,10,"Partly cloudy","Low","Humid"
3,12,2020,2,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:02:00:00",71,26,"UG/M3","1 Hr","Valid","Moderate",21.7,"03-12-2020",23,8,"Patchy rain possible",83,10,"Patchy rain possible","Medium","Humid"
3,12,2020,20,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:20:00:00",79,26,"UG/M3","1 Hr","Valid","Moderate",25.5,"03-12-2020",26,6,"Patchy rain possible",72,10,"Patchy rain possible","Low","Humid"
3,12,2020,21,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:21:00:00",70,17,"UG/M3","1 Hr","Valid","Moderate",21.3,"03-12-2020",25,6,"Patchy rain possible",74,10,"Patchy rain possible","Low","Humid"
3,12,2020,22,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:22:00:00",71,22,"UG/M3","1 Hr","Valid","Moderate",21.6,"03-12-2020",25,7,"Patchy rain possible",74,10,"Patchy rain possible","Medium","Humid"
3,12,2020,23,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:23:00:00",75,25,"UG/M3","1 Hr","Valid","Moderate",23.3,"03-12-2020",24,7,"Partly cloudy",74,10,"Partly cloudy","Medium","Humid"
3,12,2020,3,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:03:00:00",58,9,"UG/M3","1 Hr","Valid","Moderate",15.3,"03-12-2020",23,9,"Patchy rain possible",83,10,"Patchy rain possible","Medium","Humid"
3,12,2020,4,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:04:00:00",63,20,"UG/M3","1 Hr","Valid","Moderate",17.6,"03-12-2020",23,9,"Patchy rain possible",82,10,"Patchy rain possible","Medium","Humid"
3,12,2020,5,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:05:00:00",78,32,"UG/M3","1 Hr","Valid","Moderate",24.8,"03-12-2020",23,9,"Partly cloudy",81,10,"Partly cloudy","Medium","Humid"
3,12,2020,6,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:06:00:00",77,24,"UG/M3","1 Hr","Valid","Moderate",24.4,"03-12-2020",23,10,"Partly cloudy",80,10,"Partly cloudy","High","Humid"
3,12,2020,7,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:07:00:00",80,27,"UG/M3","1 Hr","Valid","Moderate",25.7,"03-12-2020",24,9,"Partly cloudy",76,10,"Partly cloudy","Medium","Humid"
3,12,2020,8,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:08:00:00",84,30,"UG/M3","1 Hr","Valid","Moderate",27.8,"03-12-2020",25,9,"Partly cloudy",72,10,"Partly cloudy","Medium","Humid"
3,12,2020,9,"Ho Chi Minh City","PM2.5 - Principal","03DEC20:09:00:00",84,28,"UG/M3","1 Hr","Valid","Moderate",27.9,"03-12-2020",27,8,"Partly cloudy",68,10,"Partly cloudy","Medium","Humid"
3,2,2021,0,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:00:00:00",70,16,"UG/M3","1 Hr","Valid","Moderate",20.9,"03-02-2021",27,5,"Partly cloudy",75,10,"Partly cloudy","Low","Humid"
3,2,2021,1,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:01:00:00",71,22,"UG/M3","1 Hr","Valid","Moderate",21.4,"03-02-2021",26,6,"Partly cloudy",76,10,"Partly cloudy","Low","Humid"
3,2,2021,10,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:10:00:00",155,60,"UG/M3","1 Hr","Valid","Unhealthy",64,"03-02-2021",29,9,"Partly cloudy",52,10,"Partly cloudy","Medium","Normal"
3,2,2021,11,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:11:00:00",153,54,"UG/M3","1 Hr","Valid","Unhealthy",59,"03-02-2021",31,7,"Partly cloudy",46,10,"Partly cloudy","Medium","Normal"
3,2,2021,12,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:12:00:00",139,43,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51,"03-02-2021",33,6,"Partly cloudy",40,10,"Partly cloudy","Low","Normal"
3,2,2021,13,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:13:00:00",138,50,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.5,"03-02-2021",33,7,"Partly cloudy",39,10,"Partly cloudy","Medium","Normal"
3,2,2021,14,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:14:00:00",134,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",48.7,"03-02-2021",34,9,"Partly cloudy",38,10,"Partly cloudy","Medium","Normal"
3,2,2021,15,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:15:00:00",114,33,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.8,"03-02-2021",34,10,"Partly cloudy",36,10,"Partly cloudy","High","Normal"
3,2,2021,16,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:16:00:00",111,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.4,"03-02-2021",33,12,"Partly cloudy",42,10,"Partly cloudy","High","Normal"
3,2,2021,17,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:17:00:00",99,30,"UG/M3","1 Hr","Valid","Moderate",34.7,"03-02-2021",33,15,"Partly cloudy",48,10,"Partly cloudy","High","Normal"
3,2,2021,18,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:18:00:00",77,14,"UG/M3","1 Hr","Valid","Moderate",24.3,"03-02-2021",32,17,"Partly cloudy",53,10,"Partly cloudy","High","Normal"
3,2,2021,19,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:19:00:00",70,18,"UG/M3","1 Hr","Valid","Moderate",21.1,"03-02-2021",31,15,"Partly cloudy",57,10,"Partly cloudy","High","Normal"
3,2,2021,2,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:02:00:00",77,28,"UG/M3","1 Hr","Valid","Moderate",24.7,"03-02-2021",25,6,"Partly cloudy",77,10,"Partly cloudy","Low","Humid"
3,2,2021,20,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:20:00:00",74,25,"UG/M3","1 Hr","Valid","Moderate",23,"03-02-2021",31,13,"Partly cloudy",60,10,"Partly cloudy","High","Normal"
3,2,2021,21,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:21:00:00",75,24,"UG/M3","1 Hr","Valid","Moderate",23.5,"03-02-2021",30,11,"Partly cloudy",64,10,"Partly cloudy","High","Humid"
3,2,2021,22,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:22:00:00",73,22,"UG/M3","1 Hr","Valid","Moderate",22.7,"03-02-2021",29,10,"Partly cloudy",66,10,"Partly cloudy","High","Humid"
3,2,2021,23,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:23:00:00",75,24,"UG/M3","1 Hr","Valid","Moderate",23.3,"03-02-2021",27,8,"Partly cloudy",69,10,"Partly cloudy","Medium","Humid"
3,2,2021,3,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:03:00:00",84,31,"UG/M3","1 Hr","Valid","Moderate",27.8,"03-02-2021",24,6,"Partly cloudy",78,10,"Partly cloudy","Low","Humid"
3,2,2021,4,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:04:00:00",107,48,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.9,"03-02-2021",23,7,"Partly cloudy",77,10,"Partly cloudy","Medium","Humid"
3,2,2021,5,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:05:00:00",123,51,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",44.4,"03-02-2021",23,7,"Partly cloudy",75,10,"Partly cloudy","Medium","Humid"
3,2,2021,6,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:06:00:00",141,59,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.7,"03-02-2021",23,8,"Partly cloudy",74,10,"Partly cloudy","Medium","Humid"
3,2,2021,7,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:07:00:00",156,79,"UG/M3","1 Hr","Valid","Unhealthy",65.3,"03-02-2021",24,9,"Partly cloudy",69,10,"Partly cloudy","Medium","Humid"
3,2,2021,8,"Ho Chi Minh City","PM2.5 - Principal","03FEB21:08:00:00",155,63,"UG/M3","1 Hr","Valid","Unhealthy",64.1,"03-02-2021",25,9,"Partly cloudy",63,10,"Partly cloudy","Medium","Humid"
